subscription_id,account_id,plan,monthly_revenue,annual_contract_value,renewal_date,status
SUB001899,ACC000067,Growth,1561.74,18407.48,2026-07-27,Active
SUB001900,ACC001300,Enterprise,39096.7,463860.96,2026-06-04,Cancelled
SUB001901,ACC002332,Professional,5695.03,65025.83,2026-08-17,Active
SUB001902,ACC001479,Growth,866.14,10151.23,2026-11-30,Active
SUB001903,ACC002309,Professional,3177.69,34465.48,2026-11-25,Active
SUB001904,ACC001134,Professional,2099.04,22399.62,2027-03-18,Active
SUB001905,ACC001641,Professional,4421.65,49375.13,2026-06-25,Cancelled
SUB001906,ACC000689,Growth,1148.87,13574.59,2026-07-25,Active
SUB001907,ACC002529,Starter,456.63,5048.27,2026-07-27,Active
SUB001908,ACC002716,Growth,1215.99,14588.38,2026-07-14,Trial
SUB001909,ACC002260,Professional,4074.03,45464.86,2026-07-18,Trial
SUB001910,ACC002183,Starter,364.37,3720.06,2026-09-23,Active
SUB001911,ACC001575,Professional,5110.8,56009.93,2026-07-23,Trial
SUB001912,ACC000806,Enterprise,12065.22,144380.02,2026-01-23,Cancelled
SUB001913,ACC001038,Professional,6620.85,71413.46,2026-05-06,Paused
SUB001914,ACC002677,Starter,378.54,4246.75,2027-04-21,Active
SUB001915,ACC001394,Professional,4747.29,56504.05,2027-04-14,Active
SUB001916,ACC002330,Growth,594.38,7019.35,2026-05-04,Cancelled
SUB001917,ACC001811,Growth,1519.58,17874.17,2026-11-05,Active
SUB001918,ACC001056,Starter,104.76,1107.71,2027-01-31,Active
SUB001919,ACC000545,Professional,,52111.94,2027-06-26,Active
SUB001920,ACC001818,Enterprise,30951.2,318500.52,2026-05-20,Cancelled
SUB001921,ACC000497,Professional,2712.54,30849.4,2027-03-09,Active
SUB001922,ACC001455,Enterprise,43882.1,500067.51,2026-12-15,Active
SUB001923,ACC002150,Professional,7238.36,80910.53,2026-05-09,Paused
SUB001924,ACC000539,Enterprise,47164.56,493439.63,2027-02-13,Active
SUB001925,ACC001854,Professional,2499.39,28266.1,2026-11-28,Active
SUB001926,ACC001593,Professional,6400.32,71954.32,2026-02-18,Cancelled
SUB001927,ACC000720,Professional,6222.38,71833.79,2027-03-09,Active
SUB001928,ACC000618,Professional,2400.74,25179.39,2026-07-17,Trial
SUB001929,ACC001414,Starter,133.74,1481.44,2026-01-14,Paused
SUB001930,ACC002147,Growth,1935.16,22564.04,2027-03-25,Active
SUB001931,ACC000278,Growth,1881.09,20140.21,2026-09-24,Active
SUB001932,ACC000371,Growth,1758.17,19380.66,2027-03-03,Active
SUB001933,ACC001999,Professional,4033.61,43184.88,2027-06-28,Active
SUB001934,ACC001809,Professional,6296.99,69103.41,2026-01-30,Cancelled
SUB001935,ACC001687,Enterprise,20726.07,236134.61,2027-02-28,Active
SUB001936,ACC002884,Enterprise,36947.35,400604.67,2026-05-20,Cancelled
SUB001937,ACC002970,Professional,,31696.56,2027-07-06,Active
SUB001938,ACC001856,Professional,3204.15,33496.38,2027-03-22,Active
SUB001939,ACC001199,Growth,1345.97,15110.07,2026-05-30,Cancelled
SUB001940,ACC000335,Enterprise,8761.5,97581.77,2026-01-16,Paused
SUB001941,ACC002242,Starter,192.68,2040.41,2027-05-27,Active
SUB001942,ACC000573,Starter,101.64,1121.19,2026-07-23,Active
SUB001943,ACC000903,Starter,175.88,1824.7,2027-01-26,Active
SUB001944,ACC000104,Starter,391.6,4395.27,2027-02-22,Active
SUB001945,ACC001211,Starter,484.01,5701.32,2027-04-24,Active
SUB001946,ACC002034,Starter,407.35,4354.39,2027-01-14,Active
SUB001947,ACC001359,Starter,480.22,5251.12,2026-08-27,Active
SUB001948,ACC002080,Professional,3092.89,35457.09,2027-01-10,Active
SUB001949,ACC002025,Professional,4883.8,58546.63,2026-07-20,Active
SUB001950,ACC001762,Enterprise,38208.52,445108.83,2027-07-05,Active
SUB001951,ACC000147,Growth,1414.71,15412.21,2027-03-13,Active
SUB001952,ACC000398,Professional,3416.87,39590.04,2026-07-15,Active
SUB001953,ACC001074,Growth,1006.77,11092.0,2027-03-18,Active
SUB001954,ACC002138,Starter,116.84,1369.28,2026-01-17,Cancelled
SUB001955,ACC001907,Starter,110.87,1263.29,2026-02-19,Active
SUB001956,ACC001774,Enterprise,38112.25,453188.38,2026-08-13,Active
SUB001957,ACC001267,Professional,2327.25,25925.61,2026-06-04,Cancelled
SUB001958,ACC002349,Starter,109.83,1276.12,2026-07-26,Trial
SUB001959,ACC002784,Professional,4549.39,52668.74,2026-04-22,Paused
SUB001960,ACC001615,Professional,6670.49,69020.13,2026-09-04,Active
SUB001961,ACC002384,Starter,463.37,5472.86,2026-11-22,Active
SUB001962,ACC002686,Professional,2994.16,33104.71,2026-07-23,Active
SUB001963,ACC001131,Professional,6802.18,75264.78,2027-05-28,Active
SUB001964,ACC002186,Growth,548.03,5724.32,2026-07-22,Trial
SUB001965,ACC000925,Growth,,5872.44,2026-02-13,Cancelled
SUB001966,ACC002352,Starter,241.08,2479.1,2026-08-03,Active
SUB001967,ACC000865,Growth,1650.2,18157.28,2027-07-01,Active
SUB001968,ACC002809,Professional,3450.39,40215.42,2025-09-28,Active
SUB001969,ACC002201,Professional,6795.99,79329.63,2026-10-21,Active
SUB001970,ACC000008,Enterprise,8322.12,93629.64,2026-11-20,Active
SUB001971,ACC001751,Growth,832.6,8540.17,2026-04-30,Cancelled
SUB001972,ACC001643,Professional,5352.7,58161.73,2026-10-21,Active
SUB001973,ACC002196,Growth,1522.28,16233.4,2026-07-19,Trial
SUB001974,ACC001063,Starter,429.2,5118.86,2026-11-02,Active
SUB001975,ACC001233,Starter,122.01,1263.66,2026-03-01,Paused
SUB001976,ACC000062,Professional,4640.23,54990.09,2026-12-01,Active
SUB001977,ACC000184,Growth,1495.6,17874.39,2027-05-08,Active
SUB001978,ACC000526,Starter,361.11,3931.61,2026-12-10,Active
SUB001979,ACC000590,Enterprise,17708.6,204689.49,2027-03-12,Active
SUB001980,ACC000287,Growth,1540.53,17774.16,2027-05-01,Active
SUB001981,ACC002045,Enterprise,41602.04,442418.34,2027-06-25,Active
SUB001982,ACC001013,Professional,6642.93,78071.01,2027-05-28,Active
SUB001983,ACC001676,Professional,2243.68,25321.27,2026-02-21,Cancelled
SUB001984,ACC000758,Professional,6587.86,76901.15,2027-02-05,Active
SUB001985,ACC001112,Starter,251.04,2986.57,2027-05-08,Active
SUB001986,ACC001358,Growth,851.07,9483.47,2025-10-25,Active
SUB001987,ACC000677,Growth,1102.1,11965.8,2027-03-30,Active
SUB001988,ACC000854,Starter,262.62,3009.18,2026-07-10,Trial
SUB001989,ACC002609,Starter,383.04,3979.42,2026-07-10,Trial
SUB001990,ACC001015,Enterprise,12263.44,133962.59,2026-09-29,Active
SUB001991,ACC001735,Starter,234.2,2389.15,2026-07-17,Trial
SUB001992,ACC000798,Professional,5123.39,61115.4,2026-02-12,Cancelled
SUB001993,ACC001266,Professional,3524.83,40770.32,2027-07-03,Active
SUB001994,ACC002641,Growth,1253.35,13491.01,2027-01-30,Active
SUB001995,ACC002630,Growth,1620.24,17020.59,2027-01-12,Active
SUB001996,ACC002256,Starter,132.11,1368.07,2027-03-22,Active
SUB001997,ACC001338,Professional,2014.13,20997.62,2027-07-05,Active
SUB001998,ACC001419,Starter,230.9,2651.48,2026-01-07,Paused
SUB001999,ACC001656,Starter,169.52,1769.63,2026-07-22,Active
SUB002000,ACC002258,Growth,1594.25,18217.24,2027-06-24,Active
SUB002001,ACC002323,Starter,272.61,2932.53,2027-04-13,Active
SUB002002,ACC000048,Starter,388.14,4064.11,2027-04-25,Active
SUB002003,ACC001682,Professional,5368.76,64354.02,2026-01-16,Paused
SUB002004,ACC001662,Growth,685.67,8172.33,2026-07-02,Paused
SUB002005,ACC000608,Growth,784.28,8882.61,2027-05-28,Active
SUB002006,ACC002063,Starter,194.31,2291.37,2026-12-03,Active
SUB002007,ACC002634,Professional,6230.66,74517.21,2025-12-08,Active
SUB002008,ACC001846,Enterprise,43259.31,484418.62,2027-03-27,Active
SUB002009,ACC001743,Enterprise,39432.22,442766.32,2027-04-06,Active
SUB002010,ACC002425,Professional,4092.63,45290.98,2026-02-26,Cancelled
SUB002011,ACC000986,Professional,7345.22,78935.44,2027-04-18,Active
SUB002012,ACC001294,Growth,931.39,9621.47,2027-06-04,Active
SUB002013,ACC000443,Professional,3475.86,37904.26,2026-09-27,Active
SUB002014,ACC002382,Growth,1370.14,15888.03,2025-12-21,Active
SUB002015,ACC000525,Enterprise,46207.59,489226.36,2027-06-30,Active
SUB002016,ACC000019,Starter,234.92,2790.75,2027-01-02,Active
SUB002017,ACC000414,Growth,1918.75,21498.22,2027-05-16,Active
SUB002018,ACC002447,Growth,1763.03,18436.06,2026-01-20,Cancelled
SUB002019,ACC000682,Professional,2973.21,31694.44,2027-06-22,Active
SUB002020,ACC000740,Growth,884.07,10245.71,2026-07-22,Trial
SUB002021,ACC000904,Growth,1484.59,17142.34,2026-07-31,Trial
SUB002022,ACC002257,Growth,1749.29,19568.28,2026-09-24,Active
SUB002023,ACC000361,Professional,3718.43,41428.93,2027-04-25,Active
SUB002024,ACC000965,Starter,206.76,2477.84,2026-10-13,Active
SUB002025,ACC002752,Professional,4081.88,42872.03,2026-08-01,Active
SUB002026,ACC002032,Growth,502.63,5705.2,2027-05-20,Active
SUB002027,ACC001437,Starter,182.07,2015.6,2026-07-12,Trial
SUB002028,ACC002099,Professional,2713.86,32361.67,2027-04-19,Active
SUB002029,ACC002454,Professional,3289.28,39212.87,2026-09-23,Active
SUB002030,ACC002578,Enterprise,33907.44,397732.55,2027-06-12,Active
SUB002031,ACC002062,Professional,6719.15,78861.71,2027-02-06,Active
SUB002032,ACC000916,Enterprise,-10571.04,114583.04,2026-09-02,Active
SUB002033,ACC002829,Starter,238.21,2571.03,2026-12-21,Active
SUB002034,ACC001035,Enterprise,11494.46,130130.51,2026-07-15,Trial
SUB002035,ACC002961,Starter,,2537.66,2026-02-13,Paused
SUB002036,ACC002941,Enterprise,29931.79,338783.04,2027-06-16,Active
SUB002037,ACC001431,Enterprise,-22488.86,260100.44,2027-07-06,Active
SUB002038,ACC000171,Growth,1240.82,13740.62,2026-10-19,Active
SUB002039,ACC002450,Starter,192.91,2134.97,2026-09-27,Active
SUB002040,ACC001096,Enterprise,19411.29,226951.7,2026-06-03,Paused
SUB002041,ACC001178,Professional,3360.47,35230.47,2027-05-01,Active
SUB002042,ACC001121,Enterprise,24560.44,281502.05,2027-04-06,Active
SUB002043,ACC000679,Professional,7027.06,71841.15,2027-02-19,Active
SUB002044,ACC000636,Starter,329.11,3417.93,2027-01-20,Active
SUB002045,ACC001385,Starter,320.95,3443.88,2026-09-22,Active
SUB002046,ACC001231,Enterprise,22142.58,253118.38,2026-08-28,Active
SUB002047,ACC001467,Enterprise,14324.71,149650.34,2026-10-31,Active
SUB002048,ACC000778,Professional,5491.05,64534.92,2026-03-21,Paused
SUB002049,ACC002583,Enterprise,-8805.88,94373.91,2026-07-05,Paused
SUB002050,ACC001950,Growth,1216.53,13558.86,2027-01-19,Active
SUB002051,ACC002985,Enterprise,,134061.65,2027-05-12,Active
SUB002052,ACC000706,Professional,2476.0,28556.79,2026-10-16,Active
SUB002053,ACC000870,Professional,6936.77,80374.89,2027-03-27,Active
SUB002054,ACC000345,Growth,1971.47,20546.09,2026-08-02,Trial
SUB002055,ACC000186,Professional,4327.78,48406.53,2027-03-30,Active
SUB002056,ACC002376,Enterprise,24591.01,271200.11,2027-07-03,Active
SUB002057,ACC002694,Professional,5527.74,60048.52,2027-05-31,Active
SUB002058,ACC000157,Professional,3552.16,37056.13,2026-05-19,Paused
SUB002059,ACC000333,Professional,4687.79,52429.93,2027-04-24,Active
SUB002060,ACC001167,Growth,1300.4,14012.68,2026-05-30,Paused
SUB002061,ACC001145,Enterprise,40351.35,430829.74,2026-08-29,Active
SUB002062,ACC001876,Professional,5486.46,63082.53,2026-12-20,Active
SUB002063,ACC001544,Professional,3559.74,38820.98,2027-01-13,Active
SUB002064,ACC002962,Growth,797.21,9017.4,2027-02-02,Active
SUB002065,ACC001285,Professional,7222.23,82745.02,2027-01-02,Active
SUB002066,ACC001844,Enterprise,34668.75,364475.25,2027-06-19,Active
SUB002067,ACC002737,Enterprise,38555.82,408572.07,2026-05-20,Paused
SUB002068,ACC000170,Growth,1029.59,11995.47,2027-01-09,Active
SUB002069,ACC001771,Starter,387.67,4101.41,2026-10-16,Active
SUB002070,ACC001910,Growth,,13880.74,2027-01-08,Active
SUB002071,ACC002223,Enterprise,38065.33,423290.07,2026-08-13,Active
SUB002072,ACC002391,Professional,5863.57,62625.72,2026-11-15,Active
SUB002073,ACC002360,Enterprise,16156.61,190817.56,2026-08-09,Active
SUB002074,ACC000076,Starter,474.35,5471.64,2027-01-29,Active
SUB002075,ACC001704,Professional,3134.0,35564.01,2027-01-19,Active
SUB002076,ACC000477,Professional,2765.87,32855.75,2027-05-27,Active
SUB002077,ACC001773,Professional,6254.52,66217.53,2026-07-17,Trial
SUB002078,ACC002503,Enterprise,22676.49,251305.55,2026-11-18,Active
SUB002079,ACC000774,Professional,2866.0,32903.06,2027-04-09,Active
SUB002080,ACC000327,Starter,492.74,5145.45,2026-08-02,Active
SUB002081,ACC001048,Growth,1446.21,14952.0,2027-02-16,Active
SUB002082,ACC001100,Enterprise,24587.55,252370.45,2027-05-29,Active
SUB002083,ACC001650,Starter,206.0,2450.26,2026-07-16,Active
SUB002084,ACC001077,Professional,2660.76,29483.81,2027-05-25,Active
SUB002085,ACC000334,Professional,-7136.53,82881.38,2027-04-26,Active
SUB002086,ACC000632,Starter,474.93,5156.06,2027-04-02,Active
SUB002087,ACC000723,Professional,5946.66,63331.17,2026-12-03,Active
SUB002088,ACC001736,Professional,6600.24,77019.18,2026-01-27,Paused
SUB002089,ACC000681,Starter,158.14,1706.52,2026-12-23,Active
SUB002090,ACC002760,Enterprise,46346.8,518852.52,2026-10-24,Active
SUB002091,ACC000017,Professional,3267.54,35171.48,2027-06-12,Active
SUB002092,ACC002604,Professional,5414.45,58204.92,2026-09-09,Active
SUB002093,ACC001055,Enterprise,49960.72,590038.13,2026-11-19,Active
SUB002094,ACC002247,Starter,436.28,4664.97,2026-11-02,Active
SUB002095,ACC002435,Professional,3185.81,34331.68,2027-05-15,Active
SUB002096,ACC002523,Enterprise,26185.64,273705.54,2026-07-29,Trial
SUB002097,ACC000735,Growth,1407.96,14531.48,2026-09-09,Active
SUB002098,ACC002553,Growth,1417.48,15349.57,2027-06-04,Active
SUB002099,ACC002221,Professional,7058.84,74372.84,2027-05-08,Active
SUB002100,ACC002556,Professional,6621.39,77379.22,2026-07-07,Trial
SUB002101,ACC000862,Professional,3709.57,41564.94,2026-11-20,Active
SUB002102,ACC000749,Enterprise,,534054.64,2026-04-06,Cancelled
SUB002103,ACC002322,Professional,7374.84,82818.45,2026-02-12,Active
SUB002104,ACC000797,Growth,1466.27,16928.07,2027-02-22,Active
SUB002105,ACC002077,Professional,2551.05,28280.4,2027-01-29,Active
SUB002106,ACC002817,Professional,2438.59,29234.68,2027-04-20,Active
SUB002107,ACC000914,Growth,1108.76,12119.2,2027-01-14,Active
SUB002108,ACC000282,Enterprise,44962.06,532277.76,2027-07-06,Active
SUB002109,ACC001686,Enterprise,21597.22,236130.68,2026-03-02,Cancelled
SUB002110,ACC001545,Starter,392.24,4027.61,2026-07-26,Active
SUB002111,ACC002524,Growth,1865.66,19308.85,2027-01-30,Active
SUB002112,ACC002137,Growth,1483.83,16688.86,2026-04-11,Cancelled
SUB002113,ACC002127,Starter,249.42,2759.84,2026-05-17,Paused
SUB002114,ACC001681,Starter,469.69,5421.15,2025-12-26,Active
SUB002115,ACC002514,Professional,6079.15,65117.7,2026-09-21,Active
SUB002116,ACC002313,Growth,1492.9,17764.11,2027-03-21,Active
SUB002117,ACC001251,Professional,2267.89,25962.62,2027-03-11,Active
SUB002118,ACC000084,Starter,,1675.74,2027-06-06,Active
SUB002119,ACC002504,Growth,999.23,10229.6,2027-04-21,Active
SUB002120,ACC000476,Enterprise,47560.9,504225.45,2027-03-11,Active
SUB002121,ACC002348,Professional,3195.74,32641.28,2027-01-19,Active
SUB002122,ACC001208,Professional,3498.89,36094.64,2026-12-29,Active
SUB002123,ACC000339,Enterprise,21469.96,223893.95,2025-11-19,Active
SUB002124,ACC001626,Enterprise,19617.88,232281.79,2026-06-17,Cancelled
SUB002125,ACC000365,Starter,177.64,2030.52,2026-06-15,Paused
SUB002126,ACC002038,Professional,3381.91,38214.06,2027-01-24,Active
SUB002127,ACC000869,Growth,1299.01,13614.35,2026-09-14,Active
SUB002128,ACC002652,Enterprise,43935.49,491853.09,2026-04-17,Cancelled
SUB002129,ACC000167,Professional,6943.81,78610.75,2026-07-27,Trial
SUB002130,ACC000884,Enterprise,,391738.91,2027-02-12,Active
SUB002131,ACC001727,Starter,470.61,5166.71,2027-05-08,Active
SUB002132,ACC002202,Growth,1629.21,17880.48,2026-08-05,Active
SUB002133,ACC000898,Professional,6420.7,70921.94,2027-01-21,Active
SUB002134,ACC000323,Professional,5442.36,58356.89,2027-05-31,Active
SUB002135,ACC000189,Professional,5487.56,58153.16,2026-02-27,Paused
SUB002136,ACC002619,Enterprise,27725.74,312135.33,2026-09-24,Active
SUB002137,ACC000141,Enterprise,19109.6,204364.99,2027-03-18,Active
SUB002138,ACC001495,Enterprise,19636.24,221527.82,2027-06-17,Active
SUB002139,ACC002502,Enterprise,27557.08,284459.76,2027-03-14,Active
SUB002140,ACC002682,Professional,2480.8,29282.95,2026-02-14,Cancelled
SUB002141,ACC000111,Professional,4609.74,47292.23,2027-04-16,Active
SUB002142,ACC000934,Enterprise,40562.93,423784.21,2026-11-07,Active
SUB002143,ACC002101,Growth,700.28,7438.89,2026-11-10,Active
SUB002144,ACC000388,Professional,6694.35,73089.66,2027-02-04,Active
SUB002145,ACC000074,Starter,211.03,2451.85,2026-03-31,Cancelled
SUB002146,ACC002882,Starter,349.85,3645.89,2027-02-24,Active
SUB002147,ACC000540,Enterprise,39122.22,447872.59,2026-08-26,Active
SUB002148,ACC001932,Professional,3928.49,41016.5,2027-07-06,Active
SUB002149,ACC002932,Professional,4380.79,49254.14,2026-03-28,Cancelled
SUB002150,ACC002131,Professional,,39088.7,2026-05-04,Cancelled
SUB002151,ACC000296,Professional,6847.55,81640.64,2026-12-04,Active
SUB002152,ACC000871,Professional,4895.47,58267.03,2026-09-29,Active
SUB002153,ACC002588,Enterprise,31587.06,357237.62,2026-10-17,Active
SUB002154,ACC002685,Growth,968.02,10251.57,2026-08-02,Active
SUB002155,ACC000692,Enterprise,37070.54,438239.67,2026-02-13,Cancelled
SUB002156,ACC002226,Professional,6579.7,68944.96,2026-03-11,Paused
SUB002157,ACC001137,Professional,5272.31,54514.26,2026-08-04,Trial
SUB002158,ACC001139,Enterprise,38529.91,454676.45,2026-04-12,Paused
SUB002159,ACC002164,Professional,6241.78,67253.38,2027-03-17,Active
SUB002160,ACC000347,Professional,2194.84,24943.04,2027-04-24,Active
SUB002161,ACC000840,Growth,1465.64,16593.19,2026-01-08,Cancelled
SUB002162,ACC000293,Starter,407.93,4888.72,2027-03-18,Active
SUB002163,ACC000699,Enterprise,11298.86,126758.55,2027-05-04,Active
SUB002164,ACC002264,Enterprise,27907.51,306113.29,2026-12-16,Active
SUB002165,ACC002463,Starter,377.56,4156.22,2027-02-22,Active
SUB002166,ACC002950,Growth,980.79,11041.49,2026-11-21,Active
SUB002167,ACC002200,Growth,1845.11,19479.4,2027-02-26,Active
SUB002168,ACC000645,Growth,968.68,10652.2,2026-07-13,Trial
SUB002169,ACC001804,Professional,6553.11,71664.49,2026-07-18,Trial
SUB002170,ACC001269,Enterprise,,474669.31,2026-03-04,Cancelled
SUB002171,ACC001730,Starter,477.2,5031.61,2026-12-29,Active
SUB002172,ACC000039,Growth,1320.16,14399.42,2026-08-13,Active
SUB002173,ACC001061,Starter,143.86,1637.66,2026-12-23,Active
SUB002174,ACC000900,Professional,2379.97,26801.47,2026-09-10,Active
SUB002175,ACC001014,Professional,3195.39,37468.04,2027-05-16,Active
SUB002176,ACC001832,Professional,4464.78,53472.57,2027-01-21,Active
SUB002177,ACC000303,Professional,7348.13,75969.48,2026-03-01,Paused
SUB002178,ACC001319,Enterprise,17909.08,193408.23,2026-07-30,Trial
SUB002179,ACC000995,Starter,461.43,4883.41,2026-01-16,Paused
SUB002180,ACC001872,Enterprise,33944.43,380449.86,2027-06-12,Active
SUB002181,ACC000375,Growth,622.36,6858.79,2026-07-13,Trial
SUB002182,ACC001143,Growth,1284.32,14576.59,2027-04-15,Active
SUB002183,ACC001344,Starter,413.28,4572.05,2026-07-02,Cancelled
SUB002184,ACC000264,Starter,-273.84,2935.87,2026-08-29,Active
SUB002185,ACC000467,Growth,1707.88,20208.46,2026-07-31,Active
SUB002186,ACC001474,Enterprise,34326.35,392932.31,2027-06-09,Active
SUB002187,ACC001469,Professional,3809.11,41416.27,2027-05-11,Active
SUB002188,ACC002282,Starter,121.12,1365.27,2026-06-06,Cancelled
SUB002189,ACC002656,Growth,758.46,8762.12,2026-10-21,Active
SUB002190,ACC002486,Professional,3077.31,35527.21,2026-12-21,Active
SUB002191,ACC000411,Professional,4966.96,51810.15,2026-08-24,Active
SUB002192,ACC001026,Enterprise,33019.07,338377.33,2026-11-08,Active
SUB002193,ACC000895,Professional,5985.0,65864.23,2026-12-19,Active
SUB002194,ACC000316,Growth,980.21,10196.44,2026-07-31,Active
SUB002195,ACC000888,Professional,4534.97,50782.07,2026-09-14,Active
SUB002196,ACC001328,Professional,-6361.12,74298.52,2027-04-21,Active
SUB002197,ACC002589,Enterprise,41296.77,435084.48,2027-01-17,Active
SUB002198,ACC002791,Enterprise,23620.44,253448.82,2026-07-25,Trial
SUB002199,ACC000034,Starter,453.38,5414.3,2026-12-13,Active
SUB002200,ACC002870,Enterprise,21632.03,252211.2,2026-12-05,Active
SUB002201,ACC000499,Enterprise,13746.78,163083.1,2026-08-24,Active
SUB002202,ACC001047,Starter,196.58,2296.57,2027-06-10,Active
SUB002203,ACC002158,Professional,7120.16,76943.06,2026-02-06,Cancelled
SUB002204,ACC002552,Professional,5117.79,56220.12,2027-02-23,Active
SUB002205,ACC002826,Enterprise,15958.69,170563.28,2026-12-07,Active
SUB002206,ACC002747,Starter,453.43,5415.05,2026-12-22,Active
SUB002207,ACC002959,Enterprise,8927.68,104319.9,2026-12-01,Active
SUB002208,ACC000557,Growth,799.73,8865.8,2027-03-06,Active
SUB002209,ACC002535,Growth,556.81,6505.42,2026-09-05,Active
SUB002210,ACC002011,Growth,1579.16,16625.35,2026-06-18,Paused
SUB002211,ACC000387,Starter,346.42,4147.14,2026-11-16,Active
SUB002212,ACC000619,Starter,424.36,4785.26,2026-03-31,Cancelled
