ticket_id,account_id,priority,issue_category,status,created_date,resolved_date,satisfaction_score
TKT0007787,ACC002414,Medium,Bug,Resolved,2025-08-15,2025-08-19,5.0
TKT0007788,ACC001938,Low,Billing,Closed,2026-06-15,2026-07-06,3.0
TKT0007789,ACC001590,Critical,Feature Request,Resolved,2025-04-01,2025-04-01,2.0
TKT0007790,ACC002675,Low,Bug,Closed,2025-02-04,2025-02-25,
TKT0007791,ACC000106,Low,Feature Request,Closed,2025-11-21,2025-12-20,3.0
TKT0007792,ACC001936,Medium,Technical,Resolved,2025-03-26,2025-03-29,1.0
TKT0007793,ACC001705,Medium,Billing,Open,2024-09-20,,
TKT0007794,ACC001734,Medium,Bug,Resolved,2025-07-06,2025-07-10,5.0
TKT0007795,ACC000796,Low,Feature Request,Open,2025-02-01,,
TKT0007796,ACC001306,High,Bug,Open,2026-02-27,,
TKT0007797,ACC000605,Critical,Feature Request,Resolved,2024-09-15,2024-09-16,2.0
TKT0007798,ACC001955,Medium,General Inquiry,Closed,2024-12-07,2024-12-13,5.0
TKT0007799,ACC000723,High,General Inquiry,In Progress,2024-11-04,,
TKT0007800,ACC000635,Low,General Inquiry,In Progress,2025-09-28,,
TKT0007801,ACC001499,Medium,Feature Request,In Progress,2025-03-25,,
TKT0007802,ACC000903,Medium,Bug,Resolved,2024-11-01,2024-11-06,3.0
TKT0007803,ACC002307,High,Feature Request,Resolved,2025-07-31,2025-08-02,1.0
TKT0007804,ACC002450,Low,Bug,Resolved,2025-02-19,2025-03-14,1.0
TKT0007805,ACC002199,High,Billing,Closed,2024-10-04,2024-10-06,2.0
TKT0007806,ACC001392,Medium,Feature Request,Closed,2025-09-07,2025-09-12,5.0
TKT0007807,ACC000424,High,General Inquiry,In Progress,2026-01-26,,
TKT0007808,ACC000859,Low,Technical,Resolved,2027-07-02,2025-12-03,5.0
TKT0007809,ACC001155,Critical,Billing,Resolved,2025-02-18,2025-02-19,3.0
TKT0007810,ACC002976,Medium,Billing,Open,2026-10-29,,
TKT0007811,ACC000998,Medium,Bug,Resolved,2025-02-13,2025-02-18,1.0
TKT0007812,ACC000101,Low,General Inquiry,Resolved,2025-05-30,2025-06-14,3.0
TKT0007813,ACC000506,Medium,Technical,Resolved,2025-03-07,2025-03-10,5.0
TKT0007814,ACC001329,Medium,General Inquiry,Open,2026-03-11,,
TKT0007815,ACC002860,Low,Billing,In Progress,2025-07-30,,
TKT0007816,ACC002107,High,Technical,Closed,2025-09-23,2025-09-26,4.0
TKT0007817,ACC000690,Low,Technical,Open,2026-06-04,,
TKT0007818,ACC000443,Medium,General Inquiry,In Progress,2026-01-08,,
TKT0007819,ACC002547,Low,Technical,Open,2024-12-03,,
TKT0007820,ACC000881,High,Bug,Resolved,2026-03-12,2026-03-13,
TKT0007821,ACC002749,Critical,Feature Request,Resolved,2025-02-26,2025-02-26,5.0
TKT0007822,ACC000018,Critical,Feature Request,In Progress,2024-10-31,,
TKT0007823,ACC002704,Low,Technical,In Progress,2025-04-12,,
TKT0007824,ACC002015,High,General Inquiry,Resolved,2025-07-08,2025-07-09,3.0
TKT0007825,ACC001261,Low,General Inquiry,Open,2025-10-10,,
TKT0007826,ACC000468,Medium,Bug,Resolved,2026-03-17,2026-03-20,5.0
TKT0007827,ACC001569,Medium,Feature Request,Resolved,2025-08-27,2025-08-30,4.0
TKT0007828,ACC002935,Low,Feature Request,Closed,2025-07-22,2025-08-09,5.0
TKT0007829,ACC000182,Medium,Feature Request,Open,2024-08-10,,
TKT0007830,ACC002167,Low,Feature Request,Resolved,2024-12-20,2025-01-01,1.0
TKT0007831,ACC001382,Low,General Inquiry,In Progress,2024-10-26,,
TKT0007832,ACC002293,Critical,Bug,Open,2025-05-15,,
TKT0007833,ACC000753,Medium,Bug,In Progress,2026-06-23,,
TKT0007834,ACC002640,Medium,Bug,Closed,2025-03-01,2025-03-04,2.0
TKT0007835,ACC000213,Critical,General Inquiry,Closed,2025-02-23,2025-02-24,1.0
TKT0007836,ACC000455,Low,Bug,Closed,2024-07-06,2024-07-15,2.0
TKT0007837,ACC000171,Medium,Billing,Resolved,2025-09-30,2025-10-06,5.0
TKT0007838,ACC002251,Medium,Bug,In Progress,2025-03-16,,
TKT0007839,ACC001876,Low,Billing,In Progress,2026-03-22,,
TKT0007840,ACC000952,Critical,General Inquiry,Closed,2025-05-22,2025-05-23,1.0
TKT0007841,ACC001860,Medium,Billing,In Progress,2025-03-16,,
TKT0007842,ACC001598,High,Bug,Resolved,2025-12-19,2025-12-22,3.0
TKT0007843,ACC002989,Medium,Technical,Open,2025-04-23,,
TKT0007844,ACC000116,High,General Inquiry,In Progress,2025-10-25,,
TKT0007845,ACC002122,Medium,Bug,Closed,2025-06-01,2025-06-07,3.0
TKT0007846,ACC002884,Medium,Technical,In Progress,2025-02-22,,
TKT0007847,ACC002217,Low,Technical,Resolved,2024-11-24,2024-12-15,4.0
TKT0007848,ACC000981,Critical,Feature Request,Open,2025-06-13,,
TKT0007849,ACC002013,Medium,Technical,Closed,2025-01-25,2025-01-29,5.0
TKT0007850,ACC000582,Medium,General Inquiry,In Progress,2024-11-06,,
TKT0007851,ACC000362,Critical,Bug,Resolved,2024-07-10,2024-07-10,3.0
TKT0007852,ACC002060,Low,General Inquiry,Open,2024-10-11,,
TKT0007853,ACC002716,Low,Billing,Closed,2024-10-18,2024-11-07,5.0
TKT0007854,ACC000966,High,Billing,Resolved,2025-11-03,2025-11-06,3.0
TKT0007855,ACC001320,Medium,General Inquiry,In Progress,2025-06-03,,
TKT0007856,ACC002092,Low,Bug,Open,2026-01-06,,
TKT0007857,ACC001785,Medium,General Inquiry,Resolved,2024-08-11,2024-08-17,3.0
TKT0007858,ACC001827,Medium,Bug,Resolved,2026-03-24,2026-03-30,2.0
TKT0007859,ACC000445,Low,Feature Request,Open,2025-07-26,,
TKT0007860,ACC002463,Low,Bug,Resolved,2025-11-16,2025-12-10,1.0
TKT0007861,ACC002509,Low,Feature Request,In Progress,2025-06-08,,
TKT0007862,ACC001601,Low,Feature Request,Resolved,2025-07-07,2025-07-21,4.0
TKT0007863,ACC001638,High,Technical,In Progress,2024-07-08,,
TKT0007864,ACC002607,High,Billing,Resolved,2025-10-02,2025-10-03,4.0
TKT0007865,ACC001177,Low,Bug,Open,2024-07-15,,
TKT0007866,ACC002685,Medium,General Inquiry,In Progress,2025-08-07,,
TKT0007867,ACC002754,Critical,Technical,Open,2026-06-29,,
TKT0007868,ACC001473,Low,Bug,Closed,2024-08-06,2024-08-27,5.0
TKT0007869,ACC000554,Medium,General Inquiry,In Progress,2024-12-23,,
TKT0007870,ACC002270,Critical,Billing,Resolved,2026-05-15,2026-05-16,2.0
TKT0007871,ACC000512,Critical,Technical,Open,2025-10-10,,
TKT0007872,ACC001186,Critical,Feature Request,In Progress,2026-06-06,,
TKT0007873,ACC000123,High,General Inquiry,In Progress,2025-06-21,,
TKT0007874,ACC000173,Low,Billing,Resolved,2026-06-16,2026-07-06,2.0
TKT0007875,ACC001916,Low,Technical,Open,2025-06-11,,
TKT0007876,ACC000090,Medium,Billing,In Progress,2026-04-17,,
TKT0007877,ACC002221,Medium,General Inquiry,Resolved,2026-04-22,2026-04-27,5.0
TKT0007878,ACC000162,Medium,Billing,Open,2026-03-21,,
TKT0007879,ACC001139,Low,Billing,Resolved,2025-12-07,2025-12-18,4.0
TKT0007880,ACC000502,Critical,Billing,Resolved,2026-06-11,2026-06-11,4.0
TKT0007881,ACC000865,Low,General Inquiry,Closed,2025-11-13,2025-12-12,3.0
TKT0007882,ACC000706,High,Technical,Resolved,2024-08-12,2024-08-14,5.0
TKT0007883,ACC000261,Medium,Technical,In Progress,2026-02-18,,
TKT0007884,ACC001054,Medium,Feature Request,In Progress,2026-04-05,,
TKT0007885,ACC002078,Critical,General Inquiry,Resolved,2025-10-10,2025-10-10,5.0
TKT0007886,ACC000876,Low,Feature Request,Resolved,2024-11-12,2024-12-12,5.0
TKT0007887,ACC000247,High,Bug,Open,2026-03-31,,
TKT0007888,ACC001830,High,Feature Request,In Progress,2025-01-27,,
TKT0007889,ACC002782,Medium,Feature Request,In Progress,2026-01-08,,
TKT0007890,ACC000668,Low,Technical,Resolved,2026-06-25,2026-07-03,5.0
TKT0007891,ACC000534,Medium,Bug,Resolved,2025-01-11,2025-01-14,2.0
TKT0007892,ACC000754,Low,Bug,Resolved,2024-12-27,2025-01-24,2.0
TKT0007893,ACC000801,Medium,Feature Request,In Progress,2026-02-18,,
TKT0007894,ACC001391,Medium,General Inquiry,Open,2026-03-03,,
TKT0007895,ACC000485,Critical,Feature Request,In Progress,2024-11-28,,
TKT0007896,ACC001887,Medium,Billing,Open,2025-08-05,,
TKT0007897,ACC001955,Medium,Feature Request,Closed,2024-07-12,2024-07-19,2.0
TKT0007898,ACC000711,Medium,Billing,Resolved,2024-11-09,2024-11-13,5.0
TKT0007899,ACC001368,Critical,Bug,Closed,2025-07-15,2025-07-16,4.0
TKT0007900,ACC001309,Low,Technical,Resolved,2025-07-21,2025-08-20,4.0
TKT0007901,ACC000988,Medium,General Inquiry,Resolved,2025-08-28,2025-09-03,5.0
TKT0007902,ACC001259,Critical,General Inquiry,Open,2024-12-25,,
TKT0007903,ACC001998,Critical,Billing,Closed,2026-04-19,2026-04-20,3.0
TKT0007904,ACC000083,Medium,Billing,Closed,2025-03-04,2025-03-10,5.0
TKT0007905,ACC000966,Medium,Billing,Open,2025-06-21,,
TKT0007906,ACC000984,Medium,Feature Request,Closed,2025-07-07,2025-07-12,3.0
TKT0007907,ACC002434,Medium,Feature Request,Closed,2025-07-16,2025-07-19,5.0
TKT0007908,ACC000882,Critical,Feature Request,Resolved,2026-01-28,2026-01-29,2.0
TKT0007909,ACC000263,Medium,Bug,Closed,2025-03-23,2025-03-29,1.0
TKT0007910,ACC002146,Medium,General Inquiry,Resolved,2025-05-12,2025-05-16,5.0
TKT0007911,ACC001242,Low,Feature Request,Resolved,2024-07-25,2024-08-23,2.0
TKT0007912,ACC002979,Medium,Feature Request,Closed,2025-06-13,2025-06-16,1.0
TKT0007913,ACC002910,High,Billing,Open,2026-04-05,,
TKT0007914,ACC002352,Medium,Feature Request,Closed,2025-10-07,2025-10-10,1.0
TKT0007915,ACC000809,Low,Bug,Resolved,2025-02-05,2025-02-28,5.0
TKT0007916,ACC002636,Medium,Feature Request,Open,2025-01-26,,
TKT0007917,ACC002354,Low,Billing,Resolved,2025-02-23,2025-03-14,3.0
TKT0007918,ACC002969,Medium,General Inquiry,Resolved,2026-04-09,2026-04-15,1.0
TKT0007919,ACC002756,High,General Inquiry,Open,2026-02-20,,
TKT0007920,ACC000419,Critical,Bug,In Progress,2025-04-20,,
TKT0007921,ACC001802,Medium,Feature Request,Closed,2024-11-17,2024-11-22,1.0
TKT0007922,ACC002116,Medium,Feature Request,Open,2024-10-29,,
TKT0007923,ACC001063,Low,Feature Request,Resolved,2025-08-05,2025-08-24,4.0
TKT0007924,ACC000470,High,Feature Request,In Progress,2025-12-27,,
TKT0007925,ACC002407,Low,General Inquiry,Resolved,2026-05-21,2026-05-29,4.0
TKT0007926,ACC000782,High,Billing,In Progress,2026-02-27,,
TKT0007927,ACC000740,Low,General Inquiry,Resolved,2025-04-27,2025-05-21,4.0
TKT0007928,ACC000844,Low,Bug,In Progress,2025-01-26,,
TKT0007929,ACC002151,Critical,Technical,In Progress,2024-08-06,,
TKT0007930,ACC000834,Low,Technical,Open,2025-03-14,,
TKT0007931,ACC000617,Low,Feature Request,Closed,2025-02-22,2025-03-11,3.0
TKT0007932,ACC000602,Critical,Billing,Open,2026-03-07,,
TKT0007933,ACC000433,High,Feature Request,Open,2025-08-11,,
TKT0007934,ACC001367,Medium,Billing,Resolved,2025-04-06,2025-04-09,1.0
TKT0007935,ACC000332,Medium,Feature Request,In Progress,2026-03-30,,
TKT0007936,ACC002451,Medium,Bug,Closed,2026-06-26,2026-06-29,5.0
TKT0007937,ACC000676,Medium,Feature Request,Resolved,2024-09-13,2024-09-18,1.0
TKT0007938,ACC000998,High,Feature Request,Resolved,2026-09-27,2026-02-04,5.0
TKT0007939,ACC001196,Medium,Bug,Closed,2025-10-18,2025-10-21,5.0
TKT0007940,ACC002985,High,General Inquiry,Resolved,2026-02-02,2026-02-04,3.0
TKT0007941,ACC002419,Medium,Technical,Closed,2024-09-12,2024-09-19,5.0
TKT0007942,ACC000524,Medium,Feature Request,Closed,2025-11-04,2025-11-11,3.0
TKT0007943,ACC001935,Low,Billing,Closed,2026-01-27,2026-02-24,1.0
TKT0007944,ACC000307,Medium,Bug,Open,2026-07-04,,
TKT0007945,ACC000017,Medium,Technical,Closed,2025-05-03,2025-05-07,3.0
TKT0007946,ACC001906,High,Feature Request,In Progress,2026-07-21,,
TKT0007947,ACC000039,Low,Bug,In Progress,2025-02-26,,
TKT0007948,ACC000903,Medium,Bug,Resolved,2024-11-03,2024-11-09,
TKT0007949,ACC000886,High,General Inquiry,Open,2025-06-01,,
TKT0007950,ACC000656,High,Billing,Resolved,2025-04-23,2025-04-24,3.0
TKT0007951,ACC002916,Medium,Billing,Open,2026-05-20,,
TKT0007952,ACC001879,Medium,Technical,Closed,2025-04-18,2025-04-24,5.0
TKT0007953,ACC001175,Medium,Bug,Resolved,2026-12-19,2025-11-10,3.0
TKT0007954,ACC000114,Medium,Billing,Closed,2025-04-18,2025-04-25,1.0
TKT0007955,ACC002836,Medium,Feature Request,Resolved,2025-10-21,2025-10-28,4.0
TKT0007956,ACC001171,Medium,General Inquiry,In Progress,2026-01-17,,
TKT0007957,ACC000997,Medium,Feature Request,Open,2025-10-03,,
TKT0007958,ACC000909,Low,Feature Request,Resolved,2024-07-25,2024-08-19,3.0
TKT0007959,ACC001188,High,General Inquiry,Resolved,2025-08-02,2025-08-03,3.0
TKT0007960,ACC001494,High,Billing,Open,2025-04-07,,
TKT0007961,ACC002695,Medium,Feature Request,Open,2025-04-30,,
TKT0007962,ACC001554,High,Feature Request,Resolved,2026-01-27,2026-01-28,5.0
TKT0007963,ACC001322,High,Bug,Open,2024-08-06,,
TKT0007964,ACC000966,Medium,Bug,In Progress,2026-05-14,,
TKT0007965,ACC000381,Low,Technical,Open,2024-09-28,,
TKT0007966,ACC000991,Low,Billing,Open,2025-09-29,,
TKT0007967,ACC001665,Medium,Feature Request,Closed,2025-12-04,2025-12-09,2.0
TKT0007968,ACC002515,High,Feature Request,Resolved,2025-10-07,2025-10-08,2.0
TKT0007969,ACC001516,Critical,Feature Request,Closed,2025-05-30,2025-05-31,4.0
TKT0007970,ACC000539,Medium,General Inquiry,Open,2025-04-17,,
TKT0007971,ACC000462,Medium,Technical,Resolved,2024-12-27,2025-01-01,2.0
TKT0007972,ACC002023,Critical,Feature Request,Resolved,2026-01-08,2026-01-08,3.0
TKT0007973,ACC002103,Low,Technical,In Progress,2026-02-19,,
TKT0007974,ACC000183,Low,Feature Request,Closed,2025-10-20,2025-11-10,3.0
TKT0007975,ACC000058,Medium,Billing,Resolved,2025-02-16,2025-02-19,4.0
TKT0007976,ACC002288,Medium,General Inquiry,Resolved,2025-05-14,2025-05-18,2.0
TKT0007977,ACC000921,Medium,Technical,Closed,2024-08-01,2024-08-07,5.0
TKT0007978,ACC001249,High,Feature Request,Closed,2025-12-03,2025-12-05,4.0
TKT0007979,ACC001213,Low,Technical,In Progress,2026-01-08,,
TKT0007980,ACC001917,Medium,Feature Request,Resolved,2024-12-17,2024-12-21,2.0
TKT0007981,ACC002950,Low,Billing,Resolved,2026-01-22,2026-02-11,3.0
TKT0007982,ACC002053,Low,Bug,In Progress,2025-07-24,,
TKT0007983,ACC000923,Medium,Bug,Resolved,2024-09-01,2024-09-05,3.0
TKT0007984,ACC001230,Critical,Technical,Closed,2025-12-17,2025-12-18,2.0
TKT0007985,ACC000528,Critical,Feature Request,Closed,2025-05-13,2025-05-14,3.0
TKT0007986,ACC002734,Low,Bug,Resolved,2025-10-22,2025-11-05,5.0
TKT0007987,ACC001782,Medium,General Inquiry,Closed,2026-07-05,2026-07-06,4.0
TKT0007988,ACC002886,Medium,Billing,Open,2025-05-06,,
TKT0007989,ACC002094,Low,General Inquiry,Open,2025-04-15,,
TKT0007990,ACC002400,High,Bug,Open,2024-08-09,,
TKT0007991,ACC002572,Low,Feature Request,Closed,2025-10-21,2025-11-11,2.0
TKT0007992,ACC000234,Medium,General Inquiry,Closed,2025-10-24,2025-10-29,4.0
TKT0007993,ACC001190,Low,Technical,Open,2024-09-07,,
TKT0007994,ACC002967,Medium,Technical,Resolved,2025-01-01,2025-01-06,2.0
TKT0007995,ACC000139,High,General Inquiry,Open,2025-04-20,,
TKT0007996,ACC002285,Low,Feature Request,In Progress,2025-01-24,,
TKT0007997,ACC000795,Medium,General Inquiry,Closed,2026-01-29,2026-02-05,2.0
TKT0007998,ACC001002,Medium,General Inquiry,In Progress,2025-05-12,,
TKT0007999,ACC002739,Medium,Billing,Open,2024-10-13,,
TKT0008000,ACC001840,Medium,General Inquiry,Open,2025-12-27,,
TKT0008001,ACC000285,Medium,Technical,In Progress,2025-02-24,,
TKT0008002,ACC000255,Low,General Inquiry,Open,2026-03-22,,
TKT0008003,ACC001361,High,General Inquiry,Resolved,2026-01-21,2026-01-24,1.0
TKT0008004,ACC002809,Medium,Bug,Closed,2025-02-05,2025-02-10,2.0
TKT0008005,ACC000991,Medium,Billing,Closed,2025-10-25,2025-10-28,5.0
TKT0008006,ACC002810,Medium,Billing,Resolved,2024-09-10,2024-09-16,3.0
TKT0008007,ACC001770,Medium,Technical,In Progress,2025-08-26,,
TKT0008008,ACC002138,Low,Billing,Resolved,2024-12-26,2025-01-02,1.0
TKT0008009,ACC002948,High,Technical,In Progress,2024-09-19,,
TKT0008010,ACC002492,Medium,Bug,Resolved,2025-03-05,2025-03-08,1.0
TKT0008011,ACC001020,Low,Technical,In Progress,2025-12-19,,
TKT0008012,ACC001092,High,Billing,Closed,2025-01-03,2025-01-04,3.0
TKT0008013,ACC001494,Low,Feature Request,Resolved,2024-07-13,2024-08-06,4.0
TKT0008014,ACC001013,Medium,Billing,Resolved,2025-01-04,2025-01-09,4.0
TKT0008015,ACC000650,Medium,Feature Request,In Progress,2025-02-12,,
TKT0008016,ACC001460,Medium,General Inquiry,Resolved,2026-06-06,2026-06-12,1.0
TKT0008017,ACC001100,Low,Technical,Resolved,2026-05-26,2026-06-18,
TKT0008018,ACC000279,High,Technical,In Progress,2024-08-20,,
TKT0008019,ACC000275,Medium,Technical,Open,2026-01-15,,
TKT0008020,ACC002627,High,Technical,Resolved,2026-02-17,2026-02-20,1.0
TKT0008021,ACC002016,Medium,Technical,Resolved,2025-07-06,2025-07-09,2.0
TKT0008022,ACC000725,Low,Feature Request,Open,2024-12-14,,
TKT0008023,ACC000428,Critical,General Inquiry,Closed,2025-10-12,2025-10-13,3.0
TKT0008024,ACC001134,Medium,Bug,Open,2025-01-26,,
TKT0008025,ACC001211,Medium,Feature Request,Closed,2025-02-01,2025-02-07,4.0
TKT0008026,ACC000753,Low,Feature Request,Resolved,2026-05-09,2026-06-04,
TKT0008027,ACC000636,Low,Feature Request,Resolved,2025-10-15,2025-11-06,4.0
TKT0008028,ACC002415,Medium,General Inquiry,Open,2025-12-01,,
TKT0008029,ACC002130,Low,Bug,Open,2024-09-23,,
TKT0008030,ACC000345,Critical,Feature Request,Closed,2024-07-29,2024-07-29,1.0
TKT0008031,ACC001226,Medium,Technical,Resolved,2025-03-20,2025-03-24,3.0
TKT0008032,ACC002118,Medium,Bug,Open,2025-03-21,,
TKT0008033,ACC001324,Medium,Billing,Closed,2024-08-24,2024-08-31,5.0
TKT0008034,ACC001197,Medium,General Inquiry,Resolved,2026-06-13,2026-06-18,3.0
TKT0008035,ACC001145,Low,Feature Request,Resolved,2025-02-27,2025-03-17,1.0
TKT0008036,ACC002086,High,General Inquiry,Closed,2025-03-19,2025-03-21,5.0
TKT0008037,ACC001110,Critical,General Inquiry,Open,2024-12-21,,
TKT0008038,ACC002600,Medium,Bug,In Progress,2025-01-02,,
TKT0008039,ACC001482,Medium,Feature Request,Resolved,2024-11-17,2024-11-22,4.0
TKT0008040,ACC002304,Low,Billing,In Progress,2025-10-09,,
TKT0008041,ACC001347,High,General Inquiry,Resolved,2026-02-14,2026-02-16,1.0
TKT0008042,ACC001547,Low,Bug,In Progress,2025-03-11,,
TKT0008043,ACC002752,Medium,Bug,Open,2026-04-11,,
TKT0008044,ACC000297,High,Billing,Resolved,2025-11-11,2025-11-14,3.0
TKT0008045,ACC000020,Medium,Technical,In Progress,2024-10-13,,
TKT0008046,ACC000262,Low,Bug,In Progress,2025-08-09,,
TKT0008047,ACC001978,Medium,Feature Request,Open,2024-08-25,,
TKT0008048,ACC001303,Medium,General Inquiry,Resolved,2026-04-14,2026-04-21,5.0
TKT0008049,ACC001881,Medium,Technical,Open,2024-08-18,,
TKT0008050,ACC001482,Medium,General Inquiry,Closed,2025-09-17,2025-09-20,5.0
TKT0008051,ACC000662,Medium,Bug,Open,2026-05-08,,
TKT0008052,ACC002450,Critical,Technical,Closed,2024-08-12,2024-08-13,4.0
TKT0008053,ACC001434,Critical,General Inquiry,Closed,2025-08-27,2025-08-27,5.0
TKT0008054,ACC002992,Medium,General Inquiry,Open,2025-10-20,,
TKT0008055,ACC001878,Medium,Bug,Resolved,2024-11-25,2024-11-30,5.0
TKT0008056,ACC000903,Medium,Feature Request,In Progress,2025-09-02,,
TKT0008057,ACC002236,Critical,Billing,Closed,2024-12-29,2024-12-30,3.0
TKT0008058,ACC000793,Medium,Bug,In Progress,2025-08-30,,
TKT0008059,ACC001387,Low,Billing,Resolved,2024-08-28,2024-09-21,5.0
TKT0008060,ACC001468,High,Technical,In Progress,2024-08-14,,
TKT0008061,ACC001638,High,Feature Request,In Progress,2025-09-30,,
TKT0008062,ACC001424,High,Billing,Resolved,2024-08-19,2024-08-20,3.0
TKT0008063,ACC002907,Medium,Feature Request,Resolved,2025-12-29,2026-01-02,1.0
TKT0008064,ACC000857,Low,Technical,Closed,2026-06-07,2026-06-23,4.0
TKT0008065,ACC000234,Low,Billing,Closed,2025-11-15,2025-12-04,4.0
TKT0008066,ACC000738,Critical,Technical,Resolved,2025-12-25,2025-12-26,3.0
TKT0008067,ACC001423,Low,Bug,Closed,2025-01-18,2025-02-17,1.0
TKT0008068,ACC001957,Low,Billing,Resolved,2026-01-12,2026-02-08,4.0
TKT0008069,ACC000827,Medium,General Inquiry,Resolved,2025-02-19,2025-02-24,4.0
TKT0008070,ACC001214,Low,Bug,Open,2025-10-26,,
TKT0008071,ACC000909,High,Technical,In Progress,2026-01-15,,
TKT0008072,ACC001790,Medium,Bug,Open,2026-05-16,,
TKT0008073,ACC001290,Medium,General Inquiry,Open,2024-11-04,,
TKT0008074,ACC000343,Low,Bug,Open,2024-07-08,,
TKT0008075,ACC001512,Low,Technical,Resolved,2024-10-10,2024-10-30,2.0
TKT0008076,ACC001003,Medium,Billing,Resolved,2025-12-05,2025-12-09,2.0
TKT0008077,ACC001846,High,Bug,Resolved,2025-12-20,2025-12-22,1.0
TKT0008078,ACC001066,Low,Technical,In Progress,2026-03-27,,
TKT0008079,ACC000445,High,General Inquiry,In Progress,2026-01-19,,
TKT0008080,ACC002915,Low,Technical,Open,2024-12-16,,
TKT0008081,ACC002004,Medium,Billing,Resolved,2025-06-15,2025-06-20,1.0
TKT0008082,ACC002098,Medium,Technical,Resolved,2025-09-09,2025-09-15,2.0
TKT0008083,ACC002530,Medium,Technical,Resolved,2026-04-12,2026-04-16,3.0
TKT0008084,ACC000275,Low,Feature Request,Resolved,2024-10-29,2024-11-25,3.0
TKT0008085,ACC002403,Medium,Bug,Open,2024-10-10,,
TKT0008086,ACC002171,Medium,Billing,In Progress,2025-07-27,,
TKT0008087,ACC002372,High,Billing,Closed,2026-02-09,2026-02-11,3.0
TKT0008088,ACC001673,Medium,Billing,Closed,2025-03-04,2025-03-11,4.0
TKT0008089,ACC000540,High,General Inquiry,Resolved,2024-09-19,2024-09-21,
TKT0008090,ACC002066,Medium,Billing,Open,2025-09-13,,
TKT0008091,ACC001094,Medium,Feature Request,Closed,2024-12-30,2025-01-02,5.0
TKT0008092,ACC002273,Medium,Technical,Closed,2026-01-30,2026-02-05,1.0
TKT0008093,ACC001521,Low,Billing,Resolved,2026-01-17,2026-02-13,1.0
TKT0008094,ACC002026,Medium,Feature Request,Resolved,2025-12-10,2025-12-15,1.0
TKT0008095,ACC001491,Medium,Bug,Resolved,2026-12-10,2026-01-26,3.0
TKT0008096,ACC001288,High,General Inquiry,In Progress,2024-11-25,,
TKT0008097,ACC000478,Medium,Bug,In Progress,2026-02-03,,
TKT0008098,ACC002569,Critical,Billing,In Progress,2024-08-22,,
TKT0008099,ACC002591,Low,Billing,Open,2026-05-27,,
TKT0008100,ACC002114,Medium,Technical,Resolved,2025-02-16,2025-02-19,5.0
TKT0008101,ACC001616,Medium,Bug,Resolved,2025-06-09,2025-06-15,2.0
TKT0008102,ACC000209,Medium,Billing,Closed,2025-03-23,2025-03-28,1.0
TKT0008103,ACC002498,Medium,Bug,Open,2025-12-01,,
TKT0008104,ACC002070,High,Bug,Resolved,2026-03-26,2026-03-28,4.0
TKT0008105,ACC001384,Medium,Billing,Open,2026-05-01,,
TKT0008106,ACC002776,Low,General Inquiry,Resolved,2024-10-14,2024-10-26,3.0
TKT0008107,ACC001794,Medium,Technical,Open,2024-09-22,,
TKT0008108,ACC002069,Low,General Inquiry,Open,2026-01-03,,
TKT0008109,ACC000139,Medium,Feature Request,Resolved,2024-11-10,2024-11-15,2.0
TKT0008110,ACC000797,Critical,Feature Request,Open,2024-07-17,,
TKT0008111,ACC000153,Medium,Bug,In Progress,2026-02-04,,
TKT0008112,ACC002652,High,Billing,In Progress,2025-09-23,,
