usage_id,account_id,login_count,active_users,api_calls,storage_used_gb,feature_usage_score,last_login
USG00031457,ACC000758,4782,428,436347,85.0,78.1,2026-04-16
USG00031458,ACC001209,347,57,45406,68.0,53.0,2026-05-28
USG00031459,ACC001672,43,13,3105,3.5,39.6,2027-05-25
USG00031460,ACC001066,1220,360,219194,189.0,58.7,2026-06-10
USG00031461,ACC001884,2606,50,57429,477.0,66.5,2026-04-28
USG00031462,ACC001382,16956,2599,2570982,3833.0,88.5,2026-07-04
USG00031463,ACC000321,3796,71,180317,483.0,77.5,2026-05-03
USG00031464,ACC002514,2256,488,252106,458.0,55.5,2026-04-12
USG00031465,ACC000827,3163,3866,4789405,4126.0,77.9,2026-04-09
USG00031466,ACC000335,4978,174,25201,297.0,59.3,2026-04-30
USG00031467,ACC002102,304,97,7053,32.0,36.5,2026-06-08
USG00031468,ACC001367,483,21,34633,92.0,51.5,2026-05-08
USG00031469,ACC001007,2347,72,494466,70.0,65.0,2026-05-13
USG00031470,ACC002357,385,62,2632,74.0,56.3,2027-06-18
USG00031471,ACC000471,114,20,1638,18.15,25.4,2026-05-24
USG00031472,ACC001743,17321,3408,2707073,973.0,84.1,2026-05-01
USG00031473,ACC000365,100,18,4952,15.71,21.4,2026-04-26
USG00031474,ACC001386,3266,178,465994,61.0,53.9,2026-05-28
USG00031475,ACC002725,1898,381,403947,380.0,67.1,2026-04-26
USG00031476,ACC000330,102,16,3207,17.57,40.1,2026-07-02
USG00031477,ACC001067,47,9,1442,8.8,36.5,2026-05-01
USG00031478,ACC002179,17257,4974,4219405,2752.0,98.5,2026-05-31
USG00031479,ACC002518,563,42,11803,44.0,46.3,2026-07-04
USG00031480,ACC002853,200,14,4976,2.69,35.4,2026-04-07
USG00031481,ACC001033,19271,1162,2196123,4764.0,94.0,2026-05-19
USG00031482,ACC000385,6748,409,402606,3620.0,92.0,2026-06-27
USG00031483,ACC001204,246,95,4826,22.0,44.6,2026-04-10
USG00031484,ACC001427,19199,4982,1312850,4118.0,94.8,2026-04-11
USG00031485,ACC002028,3429,67,93923,482.0,79.9,2026-06-20
USG00031486,ACC001260,2327,211,304599,443.0,73.4,2026-04-13
USG00031487,ACC002383,395,81,18863,92.0,58.1,2026-05-07
USG00031488,ACC000669,316,55,16980,30.0,35.6,2026-05-28
USG00031489,ACC000588,150,10,4116,12.2,41.7,2026-04-30
USG00031490,ACC002170,2475,446,222132,421.0,59.9,2026-05-22
USG00031491,ACC000930,590,27,36732,28.0,31.1,2026-06-15
USG00031492,ACC002684,450,60,34258,83.0,51.6,2026-06-26
USG00031493,ACC002053,606,98,13396,28.0,57.8,2026-04-16
USG00031494,ACC000179,4706,280,492463,131.0,51.8,2026-06-20
USG00031495,ACC001604,574,36,36821,95.0,45.9,2026-05-25
USG00031496,ACC000516,2167,4700,1253595,620.0,96.7,2026-04-27
USG00031497,ACC000709,45,16,266,8.02,26.7,2027-01-19
USG00031498,ACC000079,926,79,18522,93.0,47.8,2026-07-01
USG00031499,ACC002022,12258,3095,-3276857,4428.0,99.4,2026-04-23
USG00031500,ACC000756,231,54,21931,74.0,45.1,2026-06-06
USG00031501,ACC000453,107,20,515,2.72,26.4,2026-04-21
USG00031502,ACC002576,51,5,1596,5.53,36.1,2026-06-02
USG00031503,ACC001838,170,12,3656,14.36,30.6,2026-04-18
USG00031504,ACC001687,13286,3855,2477703,2516.0,85.8,2026-04-17
USG00031505,ACC000248,834,53,5729,98.0,48.2,2026-05-07
USG00031506,ACC002122,103,57,13539,91.0,31.2,2026-07-01
USG00031507,ACC002105,404,48,41247,22.0,30.9,2026-06-21
USG00031508,ACC001151,11274,3863,4637806,4462.0,73.1,2026-06-27
USG00031509,ACC000854,813,44,3196,75.0,43.7,2026-06-06
USG00031510,ACC001958,2001,2693,166885,2520.0,99.2,2026-04-18
USG00031511,ACC001747,271,23,41022,72.0,48.2,2026-06-26
USG00031512,ACC002264,17945,3226,4722753,1309.0,75.5,2026-05-31
USG00031513,ACC001089,106,3,2272,6.62,15.6,2026-05-03
USG00031514,ACC002807,193,6,915,1.08,45.4,2026-05-04
USG00031515,ACC002923,459,81,49444,,52.9,2026-06-05
USG00031516,ACC002548,873,52,-14133,94.0,59.5,2026-05-13
USG00031517,ACC001991,1698,429,212862,60.0,69.7,2026-05-28
USG00031518,ACC002050,4977,123,70960,435.0,78.7,2026-04-23
USG00031519,ACC000063,17507,4308,1954595,1162.0,94.8,2026-04-21
USG00031520,ACC001270,1837,124,238073,419.0,56.8,2026-05-06
USG00031521,ACC002122,991,68,36214,33.0,58.2,2026-11-26
USG00031522,ACC000752,771,99,13692,63.0,47.1,2026-04-20
USG00031523,ACC000480,747,221,190960,189.0,59.2,2026-05-13
USG00031524,ACC001069,512,59,5731,66.0,48.0,2026-04-30
USG00031525,ACC002839,743,32,31464,57.0,41.8,2026-06-04
USG00031526,ACC000570,538,10,23798,91.0,48.0,2026-06-22
USG00031527,ACC000980,162,16,1135,11.86,21.8,2026-05-31
USG00031528,ACC002857,13464,4855,2230759,3471.0,88.0,2026-05-24
USG00031529,ACC001480,216,58,40618,94.0,60.7,2026-06-28
USG00031530,ACC001821,192,19,151,3.16,10.9,2026-05-29
USG00031531,ACC000910,503,90,15878,67.0,41.1,2026-06-06
USG00031532,ACC002131,2041,324,156062,261.0,55.6,2026-07-04
USG00031533,ACC002521,177,8,4728,14.71,19.8,2026-04-21
USG00031534,ACC002283,2205,168,175071,328.0,56.5,2026-04-16
USG00031535,ACC000904,3076,307,63904,423.0,56.8,2026-05-22
USG00031536,ACC002091,992,17,17859,95.0,38.9,2026-04-11
USG00031537,ACC001708,2366,150,476295,259.0,63.9,2026-04-25
USG00031538,ACC002741,1836,381,325296,471.0,72.6,2026-06-18
USG00031539,ACC001984,3011,140,361875,250.0,68.5,2026-06-30
USG00031540,ACC002041,54,1,211,14.96,12.7,2026-06-15
USG00031541,ACC000143,2287,489,147423,266.0,78.6,2026-05-20
USG00031542,ACC000017,3251,478,-468562,271.0,65.7,2026-05-23
USG00031543,ACC000331,557,66,24910,68.0,53.8,2026-04-09
USG00031544,ACC001521,2829,262,380882,356.0,70.6,2026-07-01
USG00031545,ACC002131,4873,137,240987,131.0,66.4,2026-06-22
USG00031546,ACC002147,152,2,3551,3.05,40.6,2026-07-03
USG00031547,ACC002292,128,12,2216,18.27,37.1,2026-06-01
USG00031548,ACC001733,389,41,48217,28.0,54.0,2026-06-03
USG00031549,ACC001897,171,18,3768,0.8,20.7,2027-05-25
USG00031550,ACC002550,777,19,3390,68.0,40.9,2026-05-19
USG00031551,ACC002203,4669,3924,1724916,2815.0,90.3,2026-04-16
USG00031552,ACC002076,18389,2796,4654056,4225.0,97.8,2026-06-01
USG00031553,ACC001880,2018,377,-456331,388.0,60.9,2026-05-12
USG00031554,ACC001442,2710,68,351851,81.0,51.7,2026-06-16
USG00031555,ACC002209,765,23,16545,12.0,61.6,2026-05-24
USG00031556,ACC002119,5377,3048,986312,4531.0,87.3,2026-07-05
USG00031557,ACC002328,14984,2169,4097982,1716.0,86.0,2026-05-09
USG00031558,ACC001517,196,1,118,12.96,32.1,2026-07-02
USG00031559,ACC001507,766,84,5642,79.0,31.4,2026-06-26
USG00031560,ACC000918,666,75,13131,47.0,41.8,2026-05-25
USG00031561,ACC001988,1348,278,327336,341.0,75.0,2026-05-18
USG00031562,ACC002477,115,18,1101,9.31,26.8,2026-04-19
USG00031563,ACC002921,907,266,355319,188.0,62.5,2026-04-30
USG00031564,ACC000915,14863,1306,1447063,2190.0,100.0,2026-05-28
USG00031565,ACC000501,812,56,40636,19.0,38.4,2026-04-19
USG00031566,ACC001217,173,99,22451,51.0,37.0,2026-06-07
USG00031567,ACC000213,2471,278,117093,77.0,74.8,2026-05-13
USG00031568,ACC000533,11738,2880,2370621,2045.0,90.8,2026-06-22
USG00031569,ACC000552,2677,175,482660,419.0,73.5,2026-05-25
USG00031570,ACC002306,164,91,-45867,83.0,45.7,2026-04-08
USG00031571,ACC001303,904,180,473203,325.0,65.5,2026-06-11
USG00031572,ACC002697,100,12,2638,0.86,22.4,2026-04-27
USG00031573,ACC000364,45,1,3670,19.4,22.4,2026-04-23
USG00031574,ACC000517,466,14,30970,24.0,30.7,2026-06-02
USG00031575,ACC000050,250,72,41994,90.0,44.4,2026-05-01
USG00031576,ACC000164,495,49,28518,33.0,38.4,2026-04-11
USG00031577,ACC002538,16496,3773,678542,,71.0,2026-05-13
USG00031578,ACC001243,964,58,125402,424.0,78.4,2026-07-04
USG00031579,ACC002955,768,10,33206,54.0,48.1,2026-05-20
USG00031580,ACC000615,415,19,45454,94.0,45.3,2026-06-21
USG00031581,ACC000997,3200,306,13197,268.0,76.7,2026-06-04
USG00031582,ACC001624,11276,3209,546343,1194.0,81.5,2026-06-01
USG00031583,ACC000675,256,57,30800,15.0,49.9,2026-06-13
USG00031584,ACC001492,132,7,4460,7.86,39.4,2026-05-02
USG00031585,ACC000643,6407,1283,3240851,1492.0,66.9,2026-06-13
USG00031586,ACC001996,3674,350,104888,126.0,76.6,2026-06-27
USG00031587,ACC001385,32,7,3870,8.56,15.4,2026-05-15
USG00031588,ACC001537,681,40,40927,75.0,46.2,2026-05-28
USG00031589,ACC001797,4819,65,233106,376.0,51.6,2026-07-01
USG00031590,ACC000375,443,26,47176,83.0,36.2,2026-04-23
USG00031591,ACC000276,299,56,26682,,43.4,2026-05-19
USG00031592,ACC001746,194,87,6988,78.0,39.7,2026-05-27
USG00031593,ACC002982,117,89,36143,61.0,31.0,2026-04-29
USG00031594,ACC000039,3750,134,339607,328.0,73.8,2026-06-17
USG00031595,ACC002634,586,59,5600,81.0,54.6,2026-04-14
USG00031596,ACC000996,157,8,3079,6.81,14.2,2026-05-12
USG00031597,ACC002409,68,17,3899,6.23,24.7,2026-07-05
USG00031598,ACC002107,6743,1218,376522,3540.0,88.8,2026-06-30
USG00031599,ACC002290,356,18,12077,74.0,40.2,2026-06-09
USG00031600,ACC001860,892,56,42542,30.0,62.2,2026-04-16
USG00031601,ACC000554,1437,191,231714,110.0,51.2,2026-05-14
USG00031602,ACC000867,449,67,22966,83.0,30.5,2026-06-12
USG00031603,ACC000349,36,11,245,3.25,32.2,2026-04-16
USG00031604,ACC000648,994,63,-9024,41.0,42.8,2026-05-22
USG00031605,ACC000427,437,80,35712,86.0,40.9,2026-04-16
USG00031606,ACC001220,924,59,46430,52.0,32.7,2026-06-19
USG00031607,ACC000536,6962,4429,1485824,3919.0,88.2,2026-06-19
USG00031608,ACC000158,4473,276,482789,66.0,74.5,2026-06-02
USG00031609,ACC000657,157,3,4036,1.98,19.7,2026-05-21
USG00031610,ACC000902,161,7,974,16.88,22.7,2026-05-28
USG00031611,ACC002290,852,38,47663,78.0,47.1,2026-04-29
USG00031612,ACC001530,1337,340,47460,327.0,57.4,2026-05-15
USG00031613,ACC002399,62,10,1268,13.17,19.3,2026-05-08
USG00031614,ACC000813,308,15,34903,85.0,49.7,2026-05-11
USG00031615,ACC000751,158,100,-28049,47.0,61.0,2026-05-07
USG00031616,ACC000391,683,62,13151,26.0,53.2,2026-07-04
USG00031617,ACC002117,149,43,6566,64.0,50.0,2026-07-01
USG00031618,ACC001431,8419,4230,3239680,3265.0,77.8,2026-04-14
USG00031619,ACC001239,18220,2624,402918,2554.0,88.9,2026-07-03
USG00031620,ACC000339,1495,239,139470,229.0,51.0,2026-06-17
USG00031621,ACC000076,145,16,2427,8.44,35.5,2026-05-19
USG00031622,ACC001519,11,12,3121,4.84,27.8,2026-07-05
USG00031623,ACC001125,14,13,3293,9.2,48.4,2026-05-24
USG00031624,ACC001922,2034,251,423774,73.0,76.9,2026-06-25
USG00031625,ACC000001,1237,490,406018,201.0,74.0,2026-06-29
USG00031626,ACC002574,94,10,3779,1.02,12.3,2026-06-18
USG00031627,ACC001593,808,26,24358,63.0,56.0,2026-06-29
USG00031628,ACC002468,1434,318,383426,212.0,60.2,2026-05-04
USG00031629,ACC001703,1743,176,204455,326.0,63.2,2026-04-24
USG00031630,ACC001214,1777,498,308805,90.0,79.6,2026-05-09
USG00031631,ACC000458,413,94,32229,35.0,39.8,2026-04-13
USG00031632,ACC002030,138,7,3330,13.49,42.9,2026-05-10
USG00031633,ACC002940,119,16,868,19.53,31.1,2026-06-19
USG00031634,ACC000296,591,42,35215,78.0,34.3,2026-05-04
USG00031635,ACC001346,551,66,18322,33.0,50.9,2026-07-02
USG00031636,ACC002837,1534,419,41876,273.0,51.1,2026-06-02
USG00031637,ACC000637,4770,2215,4915686,3601.0,75.5,2026-06-03
USG00031638,ACC000619,2083,340,19718,427.0,53.8,2026-04-07
USG00031639,ACC002712,2946,233,108742,381.0,54.7,2026-05-28
USG00031640,ACC000455,181,95,18526,51.0,49.8,2026-06-02
USG00031641,ACC002312,504,29,19968,8.0,33.5,2026-04-29
USG00031642,ACC002061,4903,291,288845,190.0,59.8,2026-05-05
USG00031643,ACC000801,297,47,6580,73.0,56.6,2026-05-29
USG00031644,ACC000019,79,15,971,8.04,31.1,2026-06-19
USG00031645,ACC001615,4149,112,470994,80.0,78.7,2026-06-23
USG00031646,ACC000143,980,452,337877,281.0,59.1,2026-06-28
USG00031647,ACC001085,4288,367,298961,356.0,66.9,2026-06-08
USG00031648,ACC001349,41,15,3262,,42.5,2026-07-05
USG00031649,ACC001860,103,78,23211,99.0,38.6,2026-05-02
USG00031650,ACC000298,218,10,40322,64.0,31.5,2026-06-02
USG00031651,ACC000080,1148,194,421820,293.0,50.4,2026-07-03
USG00031652,ACC001801,3801,400,262260,397.0,65.3,2026-06-14
USG00031653,ACC001831,840,70,4053,5.0,50.4,2026-06-23
USG00031654,ACC000132,11014,4045,2461911,1656.0,71.3,2026-05-08
USG00031655,ACC002782,13557,525,1063028,2314.0,85.2,2026-05-07
USG00031656,ACC001612,296,67,37072,77.0,59.3,2026-05-24
USG00031657,ACC000295,70,6,2880,10.69,19.3,2026-04-22
USG00031658,ACC001430,1578,157,305780,284.0,77.3,2026-05-27
USG00031659,ACC000824,687,57,28566,9.0,39.7,2026-06-01
USG00031660,ACC001894,956,58,12694,35.0,51.6,2026-05-27
USG00031661,ACC000155,1138,317,211338,499.0,70.6,2026-05-11
USG00031662,ACC000500,16893,856,4982162,2347.0,85.9,2026-05-11
USG00031663,ACC001589,4476,152,-278665,486.0,66.2,2026-06-13
USG00031664,ACC002389,47,1,118,12.39,42.8,2026-05-15
USG00031665,ACC001566,504,41,21227,65.0,44.4,2026-06-30
USG00031666,ACC001401,696,169,145742,437.0,54.9,2026-04-17
USG00031667,ACC002007,4904,386,205386,414.0,50.2,2026-06-27
USG00031668,ACC001137,4568,342,256066,429.0,79.1,2026-05-17
USG00031669,ACC001804,15428,1053,276624,4168.0,95.0,2026-06-11
USG00031670,ACC000911,234,27,49219,74.0,54.6,2026-06-21
USG00031671,ACC001500,7541,2554,4686801,286.0,69.8,2026-06-08
USG00031672,ACC000494,667,138,-110875,67.0,64.0,2026-06-25
USG00031673,ACC000302,600,52,16773,32.0,48.3,2026-05-10
USG00031674,ACC001431,13257,967,2286487,1285.0,81.4,2026-06-06
USG00031675,ACC001886,532,24,5450,19.0,50.2,2026-04-23
USG00031676,ACC001054,159,45,1596,39.0,47.1,2026-06-28
USG00031677,ACC002896,4271,496,108689,373.0,53.2,2026-05-28
USG00031678,ACC000715,37,15,4654,11.27,17.4,2026-04-07
USG00031679,ACC001356,1121,367,49019,250.0,51.2,2026-04-22
USG00031680,ACC001961,154,14,4108,12.9,35.1,2026-05-11
USG00031681,ACC001046,829,81,26291,66.0,33.1,2026-06-26
USG00031682,ACC000440,23,2,4598,2.94,37.5,2026-06-05
USG00031683,ACC001064,59,18,698,18.59,32.3,2026-06-06
USG00031684,ACC001185,636,80,6357,41.0,32.7,2026-07-06
USG00031685,ACC000845,2652,177,230751,352.0,74.9,2026-04-24
USG00031686,ACC001886,672,43,17796,40.0,61.2,2026-06-17
USG00031687,ACC002686,3334,334,164920,87.0,68.5,2026-06-03
USG00031688,ACC000550,84,3,3581,13.46,22.2,2026-04-30
USG00031689,ACC000566,391,60,12188,43.0,35.9,2026-04-16
USG00031690,ACC001265,506,21,-18623,68.0,62.1,2026-06-06
USG00031691,ACC002333,286,46,36832,78.0,41.6,2026-06-15
USG00031692,ACC001666,214,44,27084,48.0,57.4,2026-04-11
USG00031693,ACC001851,3172,195,253228,242.0,62.8,2026-07-06
USG00031694,ACC000951,295,33,21909,,56.5,2026-05-06
USG00031695,ACC001083,4027,115,448691,395.0,50.9,2026-06-03
USG00031696,ACC002219,6434,3744,4288589,2830.0,87.8,2026-07-06
USG00031697,ACC002925,193,68,42178,99.0,34.7,2026-04-13
USG00031698,ACC001954,14191,3196,3894610,1404.0,89.3,2026-06-09
USG00031699,ACC002914,171,62,8883,53.0,62.6,2026-05-11
USG00031700,ACC000930,535,39,5430,57.0,58.7,2026-06-04
USG00031701,ACC000907,1010,201,369013,,75.5,2026-05-25
USG00031702,ACC002870,2414,92,194951,332.0,75.0,2026-05-26
USG00031703,ACC000672,169,4,939,5.11,19.2,2026-05-13
USG00031704,ACC001071,764,36,17854,87.0,32.1,2026-05-09
USG00031705,ACC002363,846,40,20223,49.0,53.2,2026-04-14
USG00031706,ACC000216,99,20,-4425,7.63,16.6,2026-07-05
USG00031707,ACC000109,15779,4462,4978837,2175.0,85.2,2026-05-12
USG00031708,ACC000086,286,42,45453,75.0,41.8,2026-04-20
USG00031709,ACC002402,998,39,47274,85.0,37.3,2026-05-17
USG00031710,ACC001710,2411,112,426964,286.0,64.3,2026-04-11
USG00031711,ACC001498,570,41,11503,37.0,42.1,2026-04-14
USG00031712,ACC001544,3710,142,426167,301.0,74.8,2026-05-25
USG00031713,ACC002259,28,17,3792,15.18,45.6,2026-06-21
USG00031714,ACC002146,9539,2850,3968934,4700.0,83.8,2026-06-04
USG00031715,ACC002409,42,16,3120,5.66,32.4,2026-06-18
USG00031716,ACC002556,1844,219,116149,74.0,57.1,2026-06-15
USG00031717,ACC001894,596,18,26584,5.0,53.5,2026-04-22
USG00031718,ACC002122,419,30,41261,18.0,34.6,2026-06-05
USG00031719,ACC001679,14377,3525,572642,4109.0,91.6,2026-06-16
USG00031720,ACC002104,38,11,282,9.49,44.6,2026-04-10
USG00031721,ACC001581,4720,1160,2377925,2920.0,75.0,2026-04-16
USG00031722,ACC002262,408,79,30938,32.0,31.1,2026-04-26
USG00031723,ACC000812,608,33,31303,42.0,43.5,2026-04-11
USG00031724,ACC000998,6836,4900,1255177,1259.0,83.6,2026-06-05
USG00031725,ACC000894,2283,130,64651,178.0,65.1,2026-04-22
USG00031726,ACC000439,441,34,21343,97.0,48.1,2026-12-10
USG00031727,ACC000095,437,18,27749,86.0,37.3,2026-06-10
USG00031728,ACC002255,687,58,-12537,,33.5,2026-07-14
USG00031729,ACC001310,82,10,1913,1.46,46.0,2026-07-01
USG00031730,ACC000700,4544,134,33931,496.0,65.3,2026-06-26
USG00031731,ACC002260,4736,342,355046,329.0,70.9,2026-05-11
USG00031732,ACC002142,19722,4634,1082806,1619.0,78.9,2026-05-25
USG00031733,ACC002353,3446,202,417906,93.0,64.7,2026-05-11
USG00031734,ACC001671,646,94,24854,24.0,49.0,2026-05-11
USG00031735,ACC000294,887,97,38297,51.0,56.6,2026-05-26
USG00031736,ACC001519,78,19,2959,10.18,14.3,2026-05-18
USG00031737,ACC001205,512,30,12858,83.0,46.5,2026-04-09
USG00031738,ACC002360,5102,4934,1676120,1964.0,96.6,2026-05-09
USG00031739,ACC002941,16691,1924,-238278,992.0,94.7,2026-05-10
USG00031740,ACC001432,104,19,-9368,44.0,64.8,2026-06-15
USG00031741,ACC002196,166,73,25892,39.0,31.0,2026-04-15
USG00031742,ACC000491,11803,1190,4584695,2986.0,65.9,2026-05-04
USG00031743,ACC002592,196,19,1735,16.42,44.7,2026-07-06
USG00031744,ACC002943,72,20,4209,19.74,43.7,2026-05-31
USG00031745,ACC001997,12743,2994,4444913,2892.0,94.2,2026-05-30
USG00031746,ACC001124,47,19,3577,18.47,36.3,2026-06-21
USG00031747,ACC002908,4131,340,169710,143.0,63.6,2026-06-27
USG00031748,ACC000638,664,21,48980,86.0,31.2,2026-06-14
USG00031749,ACC002329,108,6,115,,46.5,2026-06-12
USG00031750,ACC001906,6733,236,4096379,2704.0,84.4,2026-05-10
USG00031751,ACC002798,524,57,41032,52.0,50.9,2026-06-17
USG00031752,ACC000760,424,10,8102,7.0,64.6,2026-05-25
USG00031753,ACC000892,4535,267,454526,457.0,60.3,2026-06-21
USG00031754,ACC000663,1923,334,121905,495.0,56.0,2026-06-15
USG00031755,ACC000743,4348,4561,2463213,2804.0,94.1,2026-06-18
USG00031756,ACC000421,305,46,40820,82.0,43.5,2026-11-23
USG00031757,ACC002024,180,11,2923,18.81,19.3,2026-04-25
USG00031758,ACC000107,2470,308,415179,432.0,54.8,2026-04-18
USG00031759,ACC001640,5036,4767,-4619692,2077.0,85.8,2026-05-25
USG00031760,ACC000932,3660,95,421300,356.0,75.6,2026-05-23
USG00031761,ACC000922,716,323,335044,225.0,50.3,2026-04-18
USG00031762,ACC001567,852,25,28056,39.0,50.9,2026-06-18
USG00031763,ACC002405,238,71,39874,48.0,64.7,2026-06-04
USG00031764,ACC000685,623,31,36887,100.0,59.4,2026-04-11
USG00031765,ACC002564,1617,360,435244,337.0,68.2,2026-06-13
USG00031766,ACC000460,200,8,425,5.92,14.8,2026-04-13
USG00031767,ACC002448,414,62,2363,90.0,30.1,2026-05-22
USG00031768,ACC002405,857,14,34204,63.0,58.8,2026-07-03
USG00031769,ACC001865,3798,215,31072,279.0,74.5,2026-04-20
USG00031770,ACC000839,8036,1848,1586650,643.0,74.3,2026-04-10
USG00031771,ACC001477,15,8,3133,14.66,32.4,2026-05-06
USG00031772,ACC002829,830,53,10274,49.0,36.6,2026-04-27
USG00031773,ACC001536,931,460,289921,288.0,69.8,2026-05-16
USG00031774,ACC000334,390,37,13623,98.0,59.2,2026-04-08
USG00031775,ACC000851,1845,154,-66645,457.0,78.1,2026-05-30
USG00031776,ACC001421,3651,96,437814,65.0,69.4,2026-04-07
USG00031777,ACC000257,30,2,3787,2.44,46.4,2026-06-24
USG00031778,ACC000147,633,49,4013,82.0,43.4,2026-06-25
USG00031779,ACC002458,165,31,45417,56.0,39.6,2026-06-28
USG00031780,ACC000986,2371,173,126418,353.0,61.6,2026-05-23
USG00031781,ACC002902,69,2,2776,1.27,23.6,2026-06-19
USG00031782,ACC000716,119,6,4474,14.72,22.5,2026-06-29
USG00031783,ACC000584,4419,453,140341,311.0,61.6,2026-06-28
USG00031784,ACC002558,193,17,3121,12.17,38.3,2026-05-26
USG00031785,ACC001248,854,86,30671,,60.6,2026-04-07
USG00031786,ACC001612,704,11,3040,32.0,33.3,2026-05-13
USG00031787,ACC001007,2676,78,497006,165.0,60.0,2026-06-01
USG00031788,ACC001033,12577,555,2537166,2767.0,89.3,2026-07-04
USG00031789,ACC001124,43,19,4766,,33.4,2026-04-17
USG00031790,ACC002117,138,88,47993,21.0,51.3,2026-05-04
USG00031791,ACC002065,540,27,3240,13.0,40.3,2026-06-14
USG00031792,ACC000990,970,323,189374,312.0,64.6,2026-05-29
USG00031793,ACC000778,9825,742,2785624,874.0,68.6,2026-04-16
USG00031794,ACC001413,4078,3208,191559,1752.0,94.2,2026-05-19
USG00031795,ACC000597,587,80,15031,87.0,37.2,2026-05-31
USG00031796,ACC001739,68,19,3738,9.82,25.4,2026-04-25
USG00031797,ACC000832,445,90,26902,79.0,45.7,2026-06-25
USG00031798,ACC002049,473,52,2617,68.0,59.7,2026-04-29
USG00031799,ACC002730,758,48,49937,53.0,40.3,2026-04-14
USG00031800,ACC001704,1510,490,49137,78.0,70.3,2026-04-28
USG00031801,ACC001411,953,68,42223,15.0,49.0,2026-05-15
USG00031802,ACC002855,644,47,27580,,49.8,2026-05-24
USG00031803,ACC001196,783,319,131176,116.0,50.8,2026-04-10
USG00031804,ACC001412,176,4,399,7.58,20.6,2026-06-25
USG00031805,ACC002424,17039,4883,167516,3790.0,82.9,2026-06-11
USG00031806,ACC000910,580,62,49566,100.0,61.9,2026-05-12
USG00031807,ACC001177,4281,490,352697,110.0,54.9,2026-05-18
USG00031808,ACC002557,4413,121,187110,431.0,52.7,2026-04-15
USG00031809,ACC002348,339,60,43344,84.0,38.3,2026-06-26
USG00031810,ACC002912,978,39,31707,79.0,34.2,2026-06-05
USG00031811,ACC000890,133,82,-21766,44.0,39.5,2026-04-20
USG00031812,ACC001451,3786,416,314317,445.0,61.9,2026-05-11
USG00031813,ACC000105,143,1,2370,16.72,37.0,2026-05-26
USG00031814,ACC002550,143,95,40953,97.0,40.0,2026-07-05
USG00031815,ACC002605,521,91,6823,14.0,51.4,2026-05-28
USG00031816,ACC001794,162,19,2678,13.69,29.1,2026-06-26
USG00031817,ACC001622,14786,936,-219770,4817.0,82.7,2026-07-05
USG00031818,ACC000596,2631,76,377197,287.0,66.4,2026-07-02
USG00031819,ACC001057,1242,351,265565,152.0,50.2,2026-04-25
USG00031820,ACC002520,3245,137,115003,232.0,54.5,2026-04-24
USG00031821,ACC000116,2776,307,331584,248.0,52.5,2026-05-26
USG00031822,ACC002203,11234,2556,3548564,2262.0,84.0,2026-06-14
USG00031823,ACC000316,4739,172,320658,215.0,77.9,2026-07-05
USG00031824,ACC002458,578,66,5256,27.0,38.5,2026-06-17
USG00031825,ACC002427,100,20,-4108,7.72,24.2,2026-06-11
USG00031826,ACC000915,7106,2106,3718824,3407.0,74.5,2026-04-08
USG00031827,ACC000650,3251,253,466571,477.0,61.4,2026-05-31
USG00031828,ACC002692,172,17,3189,5.41,15.1,2026-04-10
USG00031829,ACC000191,17407,4496,3702848,1816.0,95.8,2026-05-28
USG00031830,ACC002482,999,44,30623,57.0,59.1,2026-04-30
USG00031831,ACC002397,600,56,35434,70.0,36.2,2026-05-15
USG00031832,ACC002441,786,51,26048,59.0,53.3,2026-04-20
USG00031833,ACC001913,119,14,4588,3.21,41.9,2026-05-31
USG00031834,ACC000560,267,91,2668,35.0,36.4,2026-04-18
USG00031835,ACC001049,758,91,43580,36.0,46.9,2026-04-19
USG00031836,ACC001090,770,75,27915,16.0,48.4,2026-05-31
