activity_id,account_id,page_views,sessions,average_session_time,downloads,webinar_attendance,last_visit
ACT00020605,ACC000516,2538,864,1387.1,53,34,2026-06-06
ACT00020606,ACC000356,887,254,783.7,39,8,2026-05-10
ACT00020607,ACC001570,122,16,229.0,5,3,2026-05-13
ACT00020608,ACC002497,171,30,273.0,0,2,2026-06-02
ACT00020609,ACC001235,2393,269,334.6,10,2,2026-07-06
ACT00020610,ACC001719,603,40,241.5,9,5,2026-05-26
ACT00020611,ACC001339,736,90,268.3,9,0,2026-06-25
ACT00020612,ACC002921,1504,273,377.0,22,3,2026-05-20
ACT00020613,ACC001299,1286,392,239.4,21,6,2026-06-22
ACT00020614,ACC000186,270,82,372.5,6,1,2026-05-13
ACT00020615,ACC002423,-159,75,271.3,5,3,2026-07-01
ACT00020616,ACC000166,192,6,147.5,3,0,2026-06-08
ACT00020617,ACC000033,189,12,47.5,4,0,2026-06-29
ACT00020618,ACC002788,128,25,32.6,3,2,2026-06-22
ACT00020619,ACC001017,581,135,449.4,13,14,2026-05-23
ACT00020620,ACC001544,443,170,597.0,32,6,2026-05-30
ACT00020621,ACC002783,685,63,597.7,2,4,2026-05-23
ACT00020622,ACC001196,272,261,715.9,33,4,2026-06-13
ACT00020623,ACC000447,13,6,154.4,0,0,2026-06-10
ACT00020624,ACC000944,17760,1223,989.5,175,36,2026-05-16
ACT00020625,ACC002486,2814,190,762.2,28,13,2026-06-28
ACT00020626,ACC002197,367,12,371.7,14,2,2026-06-11
ACT00020627,ACC002491,132,25,109.3,3,2,2026-05-17
ACT00020628,ACC000511,1592,121,491.1,11,15,2026-06-15
ACT00020629,ACC001339,150,12,211.9,15,0,2026-05-26
ACT00020630,ACC000642,12403,1441,733.3,41,73,2026-06-08
ACT00020631,ACC000569,459,28,495.2,6,4,2026-05-20
ACT00020632,ACC000905,1044,181,724.4,31,10,2026-07-04
ACT00020633,ACC001094,927,91,384.5,10,5,2026-06-24
ACT00020634,ACC001143,144,19,223.2,0,0,2026-06-08
ACT00020635,ACC002528,135,2,39.2,1,0,2026-06-24
ACT00020636,ACC000537,22,24,220.1,3,2,2026-06-11
ACT00020637,ACC000322,242,91,98.6,10,1,2026-06-27
ACT00020638,ACC001947,710,217,788.9,21,9,2026-05-21
ACT00020639,ACC001797,1585,210,295.6,10,7,2026-06-30
ACT00020640,ACC002528,27,19,56.2,0,1,2026-07-03
ACT00020641,ACC000682,908,391,121.8,38,7,2026-05-14
ACT00020642,ACC001816,7156,946,1514.7,103,33,2026-06-18
ACT00020643,ACC002390,9,10,287.7,2,1,2026-06-21
ACT00020644,ACC000390,673,66,461.4,8,3,2026-07-05
ACT00020645,ACC000730,239,70,372.5,4,2,2026-07-02
ACT00020646,ACC000469,478,81,493.5,13,4,2026-05-21
ACT00020647,ACC000438,3622,680,1359.7,87,13,2026-05-16
ACT00020648,ACC000125,527,98,111.3,6,5,2026-05-24
ACT00020649,ACC002306,-93,100,357.2,7,3,2026-07-02
ACT00020650,ACC002227,524,187,710.8,16,11,2026-05-25
ACT00020651,ACC000313,659,89,431.0,4,1,2026-05-23
ACT00020652,ACC001872,731,73,181.0,3,1,2026-06-10
ACT00020653,ACC001334,661,62,467.0,3,1,2026-06-20
ACT00020654,ACC001470,193,48,74.5,13,1,2026-07-01
ACT00020655,ACC000566,275,30,61.1,11,2,2026-05-25
ACT00020656,ACC002986,5327,1567,1752.5,195,64,2026-06-21
ACT00020657,ACC000541,62,69,129.0,9,2,2026-05-07
ACT00020658,ACC000184,1960,376,672.3,33,8,2026-05-18
ACT00020659,ACC001362,16033,563,750.0,184,47,2026-05-15
ACT00020660,ACC002509,2357,190,180.7,36,6,2026-05-18
ACT00020661,ACC000570,592,18,352.7,13,0,2026-06-16
ACT00020662,ACC001448,44,3,132.4,4,0,2026-06-13
ACT00020663,ACC000236,130,10,44.6,1,2,2026-05-20
ACT00020664,ACC002900,62,25,247.0,3,0,2026-06-28
ACT00020665,ACC002474,922,143,837.6,13,7,2026-06-23
ACT00020666,ACC000415,606,313,835.2,26,7,2026-05-29
ACT00020667,ACC002039,643,10,356.8,15,5,2026-06-08
ACT00020668,ACC001361,167,66,580.4,6,5,2026-05-17
ACT00020669,ACC000058,261,84,474.2,12,3,2026-05-07
ACT00020670,ACC001341,417,227,489.8,12,3,2026-05-23
ACT00020671,ACC000393,206,232,675.5,28,2,2026-06-16
ACT00020672,ACC000814,65,3,87.1,3,0,2026-06-06
ACT00020673,ACC000244,724,88,471.9,11,2,2026-05-29
ACT00020674,ACC002707,519,13,161.8,5,2,2026-06-18
ACT00020675,ACC002291,-2079,259,246.1,5,6,2026-05-31
ACT00020676,ACC001983,2398,343,496.5,23,4,2026-06-07
ACT00020677,ACC000417,382,87,126.0,8,2,2026-07-06
ACT00020678,ACC001345,3325,1793,646.0,185,67,2026-06-24
ACT00020679,ACC002165,463,98,183.3,7,5,2026-06-04
ACT00020680,ACC001564,109,27,56.1,3,1,2026-05-22
ACT00020681,ACC002288,1885,314,758.3,24,2,2026-05-16
ACT00020682,ACC001583,604,67,217.4,9,4,2026-06-22
ACT00020683,ACC002499,10260,478,338.6,68,62,2026-06-29
ACT00020684,ACC000955,368,171,471.7,27,7,2026-05-09
ACT00020685,ACC002907,432,40,187.2,11,2,2026-06-16
ACT00020686,ACC001278,160,36,520.7,13,3,2026-06-26
ACT00020687,ACC001377,2720,279,634.5,17,8,2026-07-04
ACT00020688,ACC000619,406,220,792.2,22,8,2026-06-22
ACT00020689,ACC001633,1050,54,598.2,9,10,2026-06-05
ACT00020690,ACC002159,998,232,584.5,23,7,2026-05-08
ACT00020691,ACC000102,12922,1251,1720.1,135,65,2026-06-19
ACT00020692,ACC001744,175,5,56.0,0,2,2026-05-19
ACT00020693,ACC001548,524,39,473.6,1,2,2026-06-02
ACT00020694,ACC001483,6956,1546,1542.7,22,38,2026-06-24
ACT00020695,ACC000072,2907,148,551.5,28,2,2026-05-15
ACT00020696,ACC000207,53,80,433.7,8,2,2026-06-02
ACT00020697,ACC000363,284,30,62.7,5,1,2026-06-15
ACT00020698,ACC001599,122,1,254.8,5,0,2026-06-25
ACT00020699,ACC000771,80,1,76.7,4,0,2026-06-30
ACT00020700,ACC001027,297,21,596.7,10,1,2026-05-10
ACT00020701,ACC002076,5684,1639,830.9,112,67,2026-05-22
ACT00020702,ACC000293,156,4,293.3,1,0,2026-06-23
ACT00020703,ACC000254,538,47,110.3,5,1,2026-05-26
ACT00020704,ACC001277,4853,1045,1222.5,44,24,2026-05-31
ACT00020705,ACC000789,674,37,351.1,9,4,2026-05-21
ACT00020706,ACC001224,798,16,296.1,7,5,2026-06-02
ACT00020707,ACC002342,191,30,43.7,0,2,2026-05-17
ACT00020708,ACC002241,153,25,48.2,0,2,2026-05-21
ACT00020709,ACC002084,361,64,161.3,7,4,2026-06-06
ACT00020710,ACC002761,827,238,282.3,19,8,2026-06-10
ACT00020711,ACC001608,1596,348,804.0,10,10,2026-06-02
ACT00020712,ACC001104,1314,83,298.9,37,4,2026-06-16
ACT00020713,ACC002254,18753,1236,613.2,127,78,2026-06-12
ACT00020714,ACC002495,237,65,436.8,7,4,2026-06-18
ACT00020715,ACC001442,2286,363,573.1,7,13,2026-06-19
ACT00020716,ACC002185,35,5,57.1,5,2,2026-05-09
ACT00020717,ACC000687,605,60,397.6,7,2,2026-12-09
ACT00020718,ACC001383,2581,337,609.4,33,2,2026-06-04
ACT00020719,ACC000344,344,33,476.4,13,5,2026-05-21
ACT00020720,ACC000367,322,95,284.3,8,3,2026-06-11
ACT00020721,ACC000839,16796,1503,355.4,22,89,2026-10-20
ACT00020722,ACC000954,393,35,564.3,7,1,2026-06-23
ACT00020723,ACC002474,-2019,155,493.1,25,6,2026-06-21
ACT00020724,ACC001259,2243,278,195.6,39,15,2026-06-03
ACT00020725,ACC001299,2037,266,252.8,20,5,2026-06-17
ACT00020726,ACC000123,728,40,87.7,7,1,2026-06-05
ACT00020727,ACC000763,40,1,52.7,1,1,2026-05-25
ACT00020728,ACC002951,8,30,73.6,4,0,2026-07-04
ACT00020729,ACC001113,64,62,529.4,1,5,2026-06-12
ACT00020730,ACC000896,2872,302,678.1,40,4,2026-05-28
ACT00020731,ACC002765,1898,112,856.3,8,13,2026-06-01
ACT00020732,ACC001160,82,34,299.3,9,1,2026-07-04
ACT00020733,ACC000958,44,22,142.8,4,0,2026-05-27
ACT00020734,ACC001260,207,365,412.5,23,8,2026-05-29
ACT00020735,ACC000381,631,17,493.5,14,5,2026-07-06
ACT00020736,ACC000117,121,45,61.0,3,5,2026-06-05
ACT00020737,ACC001416,10198,600,617.4,159,43,2026-05-18
ACT00020738,ACC001491,1438,68,627.8,38,7,2026-08-27
ACT00020739,ACC000651,1923,172,699.8,22,14,2026-05-30
ACT00020740,ACC000660,149,56,108.4,6,0,2026-07-03
ACT00020741,ACC000672,89,18,196.3,3,0,2026-05-07
ACT00020742,ACC001109,774,11,296.3,12,0,2026-05-17
ACT00020743,ACC000159,2534,51,402.5,24,15,2026-06-14
ACT00020744,ACC002299,7232,1997,571.2,104,30,2026-06-07
ACT00020745,ACC000512,421,42,411.0,13,1,2026-05-31
ACT00020746,ACC001020,772,58,422.3,5,0,2026-07-04
ACT00020747,ACC001713,375,74,207.5,2,5,2026-06-07
ACT00020748,ACC001321,427,182,409.6,23,12,2026-06-17
ACT00020749,ACC000455,244,70,206.5,7,2,2026-05-26
ACT00020750,ACC001431,18669,383,729.1,146,23,2026-06-30
ACT00020751,ACC001306,809,243,254.9,7,11,2026-05-12
ACT00020752,ACC002054,10144,546,708.9,42,41,2026-06-19
ACT00020753,ACC000818,524,56,536.7,6,0,2026-05-14
ACT00020754,ACC000197,419,58,364.6,4,1,2026-07-02
ACT00020755,ACC002645,1874,235,444.4,40,3,2026-06-01
ACT00020756,ACC002313,670,60,152.7,13,1,2026-06-29
ACT00020757,ACC002241,182,17,89.3,3,2,2026-06-26
ACT00020758,ACC000630,3160,1289,1276.8,128,88,2026-05-28
ACT00020759,ACC002518,767,43,73.5,9,0,2026-05-27
ACT00020760,ACC002295,1856,281,337.2,6,10,2026-05-08
ACT00020761,ACC001386,1101,221,286.4,27,14,2026-06-23
ACT00020762,ACC001128,398,98,278.2,7,2,2026-05-10
ACT00020763,ACC002005,649,28,243.4,10,1,2026-05-09
ACT00020764,ACC002520,1015,95,611.4,30,15,2026-05-10
ACT00020765,ACC001870,10126,944,691.6,180,25,2026-05-31
ACT00020766,ACC000463,663,44,474.2,7,5,2026-07-02
ACT00020767,ACC001378,1611,121,368.2,33,13,2026-05-15
ACT00020768,ACC001777,170,21,196.6,6,1,2026-05-27
ACT00020769,ACC001500,4703,742,1558.9,191,78,2026-06-09
ACT00020770,ACC000697,146,3,245.5,2,1,2026-05-24
ACT00020771,ACC000318,131,25,245.8,3,1,2026-05-25
ACT00020772,ACC000525,157,33,479.1,6,2,2026-06-13
ACT00020773,ACC002268,598,63,635.9,28,7,2026-05-28
ACT00020774,ACC000524,414,285,245.3,20,11,2026-06-14
ACT00020775,ACC002709,118,17,268.4,0,2,2026-05-17
ACT00020776,ACC002068,175,9,96.2,0,1,2026-05-14
ACT00020777,ACC002815,727,19,461.4,15,3,2026-05-20
ACT00020778,ACC001367,185,98,316.8,13,3,2026-07-06
ACT00020779,ACC001179,148,24,299.5,2,1,2026-07-04
ACT00020780,ACC002452,6437,1592,1012.9,129,66,2026-05-12
ACT00020781,ACC002146,1689,889,320.8,72,41,2026-05-17
ACT00020782,ACC000036,648,36,114.0,1,5,2026-07-05
ACT00020783,ACC000307,1512,270,568.3,5,8,2026-06-15
ACT00020784,ACC001321,1048,88,524.4,11,15,2026-06-17
ACT00020785,ACC001308,338,82,332.4,15,4,2026-06-06
ACT00020786,ACC001533,1186,88,450.2,40,7,2026-05-20
ACT00020787,ACC000409,402,23,72.1,10,4,2026-06-10
ACT00020788,ACC001354,534,52,319.1,7,2,2026-06-21
ACT00020789,ACC001153,74,9,166.1,2,0,2026-06-17
ACT00020790,ACC001950,142,51,293.0,7,4,2026-05-25
ACT00020791,ACC000350,295,83,541.0,4,2,2026-09-19
ACT00020792,ACC002138,2867,185,499.9,33,10,2026-06-05
ACT00020793,ACC001053,2287,58,469.4,28,14,2026-05-09
ACT00020794,ACC000778,11584,1899,1380.8,75,46,2026-06-28
ACT00020795,ACC002955,656,51,367.8,7,1,2026-06-28
ACT00020796,ACC002148,15172,1630,1499.9,178,90,2026-05-16
ACT00020797,ACC002473,2434,326,564.1,8,15,2026-06-26
ACT00020798,ACC000389,2556,164,572.0,24,14,2026-05-28
ACT00020799,ACC000905,2734,172,846.7,20,8,2026-07-04
ACT00020800,ACC001616,592,54,308.8,3,5,2026-07-03
ACT00020801,ACC001292,2365,381,810.8,22,6,2026-06-04
ACT00020802,ACC002411,703,82,320.9,15,0,2026-05-16
ACT00020803,ACC002201,711,88,185.3,14,0,2026-06-07
ACT00020804,ACC000923,152,27,57.3,4,1,2026-07-01
ACT00020805,ACC001249,223,71,296.8,7,3,2026-05-23
ACT00020806,ACC001312,1398,195,254.1,6,15,2026-06-30
ACT00020807,ACC002315,5613,1783,1161.1,54,97,2026-06-18
ACT00020808,ACC002413,2065,249,860.9,21,4,2026-07-02
ACT00020809,ACC001231,2551,1103,329.2,135,94,2026-06-17
ACT00020810,ACC000542,-2214,335,651.8,32,6,2026-07-03
ACT00020811,ACC001800,106,8,292.9,1,0,2026-06-01
ACT00020812,ACC002166,1058,173,582.3,34,5,2026-05-29
ACT00020813,ACC000337,848,277,239.8,6,14,2026-05-27
ACT00020814,ACC002800,484,28,269.0,10,0,2026-06-07
ACT00020815,ACC002345,1401,226,782.2,9,4,2026-07-05
ACT00020816,ACC000118,572,42,214.4,2,3,2026-06-24
ACT00020817,ACC002779,137,13,129.7,5,1,2026-06-12
ACT00020818,ACC002236,19494,676,1284.4,192,22,2026-06-08
ACT00020819,ACC001945,621,84,297.5,13,4,2026-06-28
ACT00020820,ACC002106,788,38,179.5,2,0,2026-06-03
ACT00020821,ACC000724,385,86,226.2,1,0,2026-05-17
ACT00020822,ACC001302,911,343,343.0,26,15,2026-06-26
ACT00020823,ACC002111,11986,445,500.9,141,67,2026-05-14
ACT00020824,ACC002520,1130,86,775.1,19,10,2026-07-02
ACT00020825,ACC000045,438,244,385.1,13,14,2026-06-24
ACT00020826,ACC002373,2454,181,546.5,28,8,2026-06-04
ACT00020827,ACC000475,158,2,33.4,0,0,2026-06-17
ACT00020828,ACC002522,268,39,512.2,7,3,2026-06-26
ACT00020829,ACC001365,161,46,104.9,13,1,2026-06-02
ACT00020830,ACC001841,2081,176,342.9,26,15,2026-05-25
ACT00020831,ACC001273,1114,1761,1490.2,97,12,2026-05-18
ACT00020832,ACC000813,360,99,197.8,15,5,2026-05-12
ACT00020833,ACC001411,150,41,225.5,5,2,2026-05-31
ACT00020834,ACC000884,198,23,209.1,4,1,2026-05-31
ACT00020835,ACC002713,-16541,1307,1419.3,138,19,2026-06-06
ACT00020836,ACC000088,625,172,790.9,36,13,2026-05-24
ACT00020837,ACC002281,266,59,287.8,1,3,2026-06-15
ACT00020838,ACC002276,542,187,408.1,23,4,2026-05-29
ACT00020839,ACC000478,-619,13,182.7,14,0,2026-05-17
ACT00020840,ACC000971,9423,736,516.4,72,100,2026-05-14
ACT00020841,ACC000122,164,26,79.1,2,2,2026-05-31
ACT00020842,ACC001539,404,238,714.3,29,10,2026-05-07
ACT00020843,ACC001436,125,19,101.5,2,2,2026-06-21
ACT00020844,ACC000044,156,63,245.2,1,1,2026-05-17
ACT00020845,ACC002721,152,82,187.4,15,0,2026-05-10
ACT00020846,ACC000390,106,85,216.3,6,1,2026-07-03
ACT00020847,ACC000773,54,29,252.3,2,0,2026-05-13
ACT00020848,ACC001020,151,54,275.2,7,3,2026-06-07
ACT00020849,ACC002002,488,15,593.2,2,4,2026-05-16
ACT00020850,ACC000110,681,87,213.1,6,5,2026-06-17
ACT00020851,ACC000402,2112,118,798.9,8,3,2026-05-31
ACT00020852,ACC000309,736,69,274.8,18,12,2026-06-09
ACT00020853,ACC000164,339,15,305.5,12,4,2026-05-15
ACT00020854,ACC000876,375,33,89.2,15,5,2026-06-10
ACT00020855,ACC001079,382,60,151.1,5,2,2026-05-20
ACT00020856,ACC000864,1572,355,705.6,34,3,2026-05-29
ACT00020857,ACC001501,340,59,155.3,14,0,2026-07-05
ACT00020858,ACC000145,272,36,347.3,3,0,2026-06-10
ACT00020859,ACC002431,2351,294,892.6,14,10,2026-07-05
ACT00020860,ACC002642,162,8,296.8,3,1,2026-06-20
ACT00020861,ACC001956,-535,39,259.7,7,5,2026-05-16
ACT00020862,ACC002295,2002,293,363.2,7,6,2026-05-18
ACT00020863,ACC000844,178,20,165.4,6,0,2026-05-14
ACT00020864,ACC001711,1740,296,242.7,24,5,2026-05-09
ACT00020865,ACC002397,361,47,585.0,1,2,2026-06-10
ACT00020866,ACC002805,2539,356,553.4,40,5,2026-06-04
ACT00020867,ACC001125,143,11,121.9,0,1,2026-06-05
ACT00020868,ACC001398,74,66,94.9,12,3,2026-05-11
ACT00020869,ACC001515,737,74,505.5,9,0,2026-06-10
ACT00020870,ACC001009,534,17,578.5,4,4,2026-06-18
ACT00020871,ACC002010,121,4,157.1,3,2,2026-05-09
ACT00020872,ACC002797,728,49,348.1,7,0,2026-06-25
ACT00020873,ACC000591,173,4,294.2,2,1,2026-05-12
ACT00020874,ACC002954,1224,388,756.9,32,9,2026-06-05
ACT00020875,ACC000600,106,11,292.2,5,2,2026-06-30
ACT00020876,ACC000548,561,42,231.8,13,5,2026-06-20
ACT00020877,ACC002729,528,12,377.3,13,1,2026-05-10
ACT00020878,ACC002858,803,327,864.2,11,10,2026-06-22
ACT00020879,ACC000315,1460,256,280.6,9,11,2026-06-16
ACT00020880,ACC001049,740,54,358.5,14,4,2026-05-30
ACT00020881,ACC002140,359,64,384.5,10,2,2026-06-25
ACT00020882,ACC002559,152,23,170.9,4,2,2026-06-17
ACT00020883,ACC002183,137,43,438.7,6,1,2026-06-23
ACT00020884,ACC002600,385,44,393.4,11,3,2026-06-15
ACT00020885,ACC000345,1510,390,206.9,29,10,2026-05-11
ACT00020886,ACC002590,2309,197,855.8,15,9,2026-07-01
ACT00020887,ACC000492,1431,312,142.3,36,12,2026-05-08
ACT00020888,ACC000896,698,367,747.2,15,7,2026-05-21
ACT00020889,ACC001622,5476,1101,1766.2,30,60,2026-10-11
ACT00020890,ACC001503,12246,1660,1543.2,100,16,2026-06-20
ACT00020891,ACC002166,1226,292,782.4,23,13,2026-05-18
ACT00020892,ACC001659,2080,375,899.0,9,8,2026-05-23
ACT00020893,ACC002407,1724,1181,803.5,190,60,2026-05-20
ACT00020894,ACC001087,245,30,434.0,12,4,2026-06-18
ACT00020895,ACC002062,656,68,137.8,5,3,2026-05-24
ACT00020896,ACC002199,449,57,563.2,5,2,2026-07-05
ACT00020897,ACC001440,452,204,862.7,10,4,2026-06-21
ACT00020898,ACC000110,609,84,144.4,6,4,2026-05-12
ACT00020899,ACC001075,1781,168,283.7,12,9,2026-06-16
ACT00020900,ACC000946,-733,110,262.2,37,6,2026-06-13
ACT00020901,ACC001605,150,65,231.5,12,4,2026-06-17
ACT00020902,ACC000623,1213,369,847.4,8,12,2026-06-25
ACT00020903,ACC001734,2505,261,246.2,24,3,2026-06-06
ACT00020904,ACC001079,458,13,170.2,14,4,2026-06-26
ACT00020905,ACC002584,2904,319,426.0,37,13,2026-06-15
ACT00020906,ACC001046,320,52,236.7,13,1,2026-06-30
ACT00020907,ACC000126,50,23,44.6,1,2,2026-07-05
ACT00020908,ACC001640,17136,831,645.7,122,10,2026-05-18
ACT00020909,ACC000572,70,18,427.5,15,1,2026-06-12
ACT00020910,ACC002728,73,29,166.1,4,0,2026-06-24
ACT00020911,ACC000516,14026,364,555.4,176,56,2026-06-11
ACT00020912,ACC001810,293,55,126.2,9,4,2026-05-17
ACT00020913,ACC002870,1420,226,661.9,26,6,2026-06-05
ACT00020914,ACC000559,726,60,292.5,15,0,2026-07-03
ACT00020915,ACC000124,638,74,318.2,13,3,2026-06-30
ACT00020916,ACC002724,71,9,266.3,0,1,2026-05-09
ACT00020917,ACC000859,151,51,569.4,3,0,2026-09-16
ACT00020918,ACC000636,179,62,233.5,10,5,2026-07-04
ACT00020919,ACC000649,523,16,556.9,7,4,2026-05-11
ACT00020920,ACC002343,235,46,173.6,4,4,2026-05-16
ACT00020921,ACC001633,1670,186,484.7,17,15,2026-05-26
ACT00020922,ACC001451,1977,192,890.9,36,7,2026-05-11
ACT00020923,ACC000918,501,56,538.3,14,4,2026-07-06
ACT00020924,ACC002309,893,170,624.1,35,15,2026-06-20
ACT00020925,ACC002273,3931,709,368.8,97,85,2026-06-14
ACT00020926,ACC001105,105,3,120.2,5,0,2026-05-26
ACT00020927,ACC002577,239,17,188.1,9,1,2026-05-10
ACT00020928,ACC001263,52,47,396.2,5,1,2026-06-01
ACT00020929,ACC001883,107,25,129.0,5,2,2026-06-27
ACT00020930,ACC000756,624,18,448.5,4,2,2026-05-13
ACT00020931,ACC002339,102,20,172.5,0,0,2026-06-26
ACT00020932,ACC001189,1190,197,130.4,21,2,2026-05-17
ACT00020933,ACC001582,545,24,397.7,11,1,2026-06-12
ACT00020934,ACC000665,2445,238,681.4,23,14,2026-05-12
ACT00020935,ACC002488,263,55,199.8,13,5,2026-06-06
ACT00020936,ACC000466,559,32,432.3,4,0,2026-06-07
ACT00020937,ACC001421,2688,113,459.7,20,3,2026-06-16
ACT00020938,ACC001669,624,94,575.1,5,1,2026-06-19
ACT00020939,ACC000232,692,86,274.9,6,1,2026-06-01
ACT00020940,ACC000727,244,16,139.8,8,1,2026-06-12
ACT00020941,ACC000880,1554,110,222.0,37,13,2026-06-10
ACT00020942,ACC000473,60,6,97.0,2,2,2026-06-30
ACT00020943,ACC000339,2269,351,171.0,9,12,2026-06-14
ACT00020944,ACC002997,267,11,125.7,14,3,2026-06-15
ACT00020945,ACC000129,725,28,530.5,4,4,2026-05-25
ACT00020946,ACC002028,1158,355,783.6,37,3,2026-06-07
ACT00020947,ACC002533,594,74,375.8,6,2,2026-06-10
ACT00020948,ACC002910,3141,1915,559.9,30,49,2026-07-05
ACT00020949,ACC001220,328,39,428.2,11,5,2026-06-11
ACT00020950,ACC001445,2251,389,238.3,24,4,2026-05-08
ACT00020951,ACC001323,2048,399,149.1,26,3,2026-06-11
ACT00020952,ACC000901,7543,268,478.3,48,78,2026-06-22
ACT00020953,ACC002565,358,97,324.4,5,4,2026-05-15
ACT00020954,ACC000209,11121,1649,1465.6,36,42,2026-06-26
ACT00020955,ACC001685,-672,80,496.4,5,1,2026-07-04
ACT00020956,ACC001100,9839,1636,460.5,160,34,2026-07-04
ACT00020957,ACC000178,2466,286,224.7,22,6,2026-06-07
ACT00020958,ACC001786,119,21,163.7,4,2,2026-06-29
ACT00020959,ACC001187,11,20,230.1,0,0,2026-05-11
ACT00020960,ACC002647,454,53,569.5,9,0,2026-05-15
ACT00020961,ACC001367,213,87,431.7,3,2,2026-05-30
ACT00020962,ACC002619,2608,263,165.7,27,10,2026-06-04
ACT00020963,ACC001633,1707,192,164.9,36,8,2026-06-17
ACT00020964,ACC002958,126,12,273.1,4,1,2026-05-16
ACT00020965,ACC002954,932,87,762.3,6,9,2026-06-02
ACT00020966,ACC000398,872,96,135.8,24,5,2026-06-14
ACT00020967,ACC002084,699,60,181.0,2,1,2026-06-25
ACT00020968,ACC002827,1353,198,564.2,38,10,2026-06-30
ACT00020969,ACC001842,193,29,233.0,4,0,2026-06-20
ACT00020970,ACC001131,608,186,344.3,13,14,2026-06-10
ACT00020971,ACC001258,1466,69,217.7,28,8,2026-06-26
ACT00020972,ACC001607,2375,188,737.2,30,14,2026-05-14
ACT00020973,ACC002889,1463,131,832.7,10,7,2026-06-30
ACT00020974,ACC000277,598,75,219.9,5,4,2026-06-02
ACT00020975,ACC000754,1607,143,226.6,35,5,2026-06-27
ACT00020976,ACC000531,1087,197,564.4,40,6,2026-05-15
ACT00020977,ACC000210,-2223,313,601.6,24,9,2026-05-17
ACT00020978,ACC000587,666,163,202.7,36,4,2026-06-09
ACT00020979,ACC001026,507,65,80.5,11,5,2026-06-12
ACT00020980,ACC002569,2440,149,543.9,5,11,2026-06-23
ACT00020981,ACC002250,388,37,543.3,11,0,2026-07-06
ACT00020982,ACC002951,15,13,210.0,0,0,2026-06-17
ACT00020983,ACC002004,13879,1239,583.1,173,27,2026-06-20
ACT00020984,ACC002934,331,56,241.1,15,0,2026-05-10
ACT00020985,ACC002197,63,61,239.8,8,0,2026-05-17
ACT00020986,ACC002961,1500,286,316.9,38,4,2026-05-07
ACT00020987,ACC000176,8335,370,1592.5,130,50,2026-05-30
ACT00020988,ACC002369,235,27,181.2,9,5,2026-06-24
ACT00020989,ACC001732,1830,912,969.6,58,20,2026-07-04
ACT00020990,ACC001512,287,86,332.9,15,3,2026-05-10
ACT00020991,ACC001630,727,29,531.2,6,3,2026-05-23
ACT00020992,ACC002815,635,55,178.7,6,3,2026-06-13
ACT00020993,ACC001085,1770,271,596.1,25,10,2026-06-22
ACT00020994,ACC002002,230,47,440.8,10,1,2026-05-24
ACT00020995,ACC002827,2123,147,575.7,35,10,2026-05-23
ACT00020996,ACC000742,212,209,718.1,22,5,2026-07-01
ACT00020997,ACC000871,484,54,559.9,1,4,2026-05-09
ACT00020998,ACC002301,163,2,157.5,0,1,2026-05-14
ACT00020999,ACC000686,14,26,105.8,0,2,2026-05-11
ACT00021000,ACC001020,425,66,422.9,8,1,2026-05-29
ACT00021001,ACC002396,1594,183,458.4,38,3,2026-05-09
ACT00021002,ACC001728,8930,1984,512.4,74,48,2026-06-06
ACT00021003,ACC001395,338,27,196.0,2,2,2026-06-29
ACT00021004,ACC001475,2548,220,498.4,7,10,2026-05-08
ACT00021005,ACC002781,15432,1376,1773.6,164,15,2026-05-18
ACT00021006,ACC000809,160,17,81.1,1,0,2026-06-11
ACT00021007,ACC000935,3933,1162,715.6,112,62,2026-06-30
ACT00021008,ACC002462,1399,398,297.0,17,8,2026-05-13
ACT00021009,ACC000666,192,46,506.3,1,0,2026-07-03
ACT00021010,ACC000175,9179,1109,868.7,103,35,2026-08-29
ACT00021011,ACC000157,78,6,290.4,1,1,2026-06-05
ACT00021012,ACC001741,61,99,328.3,5,4,2026-06-25
ACT00021013,ACC001998,1413,327,261.4,8,9,2026-06-25
ACT00021014,ACC000297,444,31,250.5,14,1,2026-06-09
ACT00021015,ACC001404,2472,277,448.7,25,12,2026-06-26
ACT00021016,ACC000128,197,25,37.4,4,1,2026-06-08
ACT00021017,ACC000135,600,287,460.8,7,14,2026-06-10
ACT00021018,ACC001224,433,16,448.4,13,1,2026-06-12
ACT00021019,ACC002059,1102,204,137.2,38,13,2026-06-21
ACT00021020,ACC002969,56,10,379.7,6,5,2026-07-01
ACT00021021,ACC002075,6091,996,827.2,149,99,2026-05-14
ACT00021022,ACC002937,692,81,102.8,8,1,2026-06-17
ACT00021023,ACC002885,190,30,376.3,13,0,2026-05-23
ACT00021024,ACC000555,755,73,323.8,7,3,2026-06-10
ACT00021025,ACC001892,763,21,485.9,6,0,2026-06-17
ACT00021026,ACC000702,676,45,275.9,9,2,2026-05-17
ACT00021027,ACC002436,16344,1448,1480.1,89,31,2026-06-16
ACT00021028,ACC000538,186,53,121.0,13,3,2026-06-07
ACT00021029,ACC001991,223,128,774.4,9,14,2026-05-27
ACT00021030,ACC002192,19439,1274,371.6,146,76,2026-05-18
ACT00021031,ACC000044,721,59,480.3,12,3,2026-05-29
ACT00021032,ACC002255,-144,32,413.3,9,1,2026-05-11
ACT00021033,ACC001867,2758,339,685.2,24,8,2026-06-30
